target,family,feature,provenance,group1,group2,n_group1,n_group2,group1_count,group1_missing,group1_mean,group1_median,group1_min,group1_q1,group1_q3,group1_max,group1_std,group2_count,group2_missing,group2_mean,group2_median,group2_min,group2_q1,group2_q3,group2_max,group2_std,median_difference_group2_minus_group1,hedges_g,rank_biserial_group2_vs_group1,iqr_overlap_ratio,range_overlap_ratio
A,LOCATION,range_240m_position_in_range,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.7051844061333333,0.8771428571,0.0066427426,0.7429733728,0.9388323812,0.9951374417,0.39591188479515704,10,0,0.42859706654999996,0.16448509015,0.0176938072,0.0857268782,0.9048365184,0.9628686196,0.4342571710387362,-0.7126577669499999,-0.6341088737449494,-0.1777777777777778,0.1897340305868359,0.9561759038875558
A,TEMPORAL_MARKET,seg_1440_240_delta,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,947.3502222222224,271.801,-3623.471,-1429.486,2102.502,10552.565,4442.858332858864,10,0,-1255.4375,-1901.2065,-5479.694,-2972.79225,417.71025,4985.35,2985.2257943221816,-2173.0075,-0.5622221066733462,-0.3111111111111111,0.36395845423149603,0.5369686829535375
A,TEMPORAL_MARKET,seg_1440_240_delta_pct,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.005142201888888888,0.0034891282,-0.0355068595,-0.0193685827,0.0167829351,0.0608869406,0.03163437131652949,10,0,-0.01666780989,-0.02355627515,-0.0960036535,-0.028040328774999998,0.00256929975,0.0504349678,0.03753643886860615,-0.02704540335,-0.5972273023797575,-0.37777777777777777,0.48943072309903274,0.5477818972705387
A,TEMPORAL_MARKET,seg_1440_240_directional_delta,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,1987.7864444444442,1192.526,-3623.471,271.801,3489.437,10552.565,4037.751830850217,10,0,586.6853000000001,-644.2915,-3977.971,-1481.8485,2972.79225,5479.694,3206.302719115726,-1836.8175,-0.3695681128522774,-0.19999999999999996,0.5433184736623958,0.6264851482422947
A,TEMPORAL_MARKET,seg_1440_240_directional_delta_pct,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,0.01183707548888889,0.0107583485,-0.0355068595,0.0034891282,0.0193685827,0.0608869406,0.029544036085910077,10,0,-0.0043894445500000006,-0.0065803319,-0.0960036535,-0.02028892175,0.0257205709,0.0504349678,0.041185683619899376,-0.0173386804,-0.42844823262437925,-0.1777777777777778,0.3451343100172178,0.5477818972705387
A,TEMPORAL_MARKET,seg_1440_240_directional_price_change_pct,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,0.7597973468111111,0.8873732299,-0.7366822092,-0.431243565,1.0043070734,3.6017121295,1.372963031081834,10,0,0.24056301278000003,0.20812886905,-1.0030579661,-0.208749193525,0.7252154851,1.4065220618,0.7298125348895543,-0.6792443608500001,-0.4587245200252172,-0.15555555555555556,0.6505968188387663,0.46543133023034045
A,TEMPORAL_MARKET,seg_1440_240_high,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,68457.84444444445,64962.0,61384.3,64568.0,73932.2,79384.4,6706.552184451988,10,0,68430.72,64508.95,60325.0,63714.1,74884.4,81270.2,7497.218276549123,-453.0500000000029,-0.003630842904186678,-0.1333333333333333,0.83831231032291,0.8593902182839025
A,TEMPORAL_MARKET,seg_1440_240_low,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,66830.92222222223,64111.0,58030.0,63847.0,72662.2,76947.2,6776.493367660329,10,0,66991.25000000001,63660.9,58850.0,62063.95,73745.95,79801.0,7623.686483913145,-450.09999999999854,0.021160848844057067,-0.0888888888888889,0.7545968156137646,0.8312525837122776
A,TEMPORAL_MARKET,seg_1440_240_open_interest_change,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,786.7888888888888,10.1,-2061.45,-1288.28,2027.52,7325.34,2947.801917024126,10,0,-27.74599999999996,-248.79500000000002,-2295.74,-626.06,1166.0575,1456.21,1277.5877874094515,-258.89500000000004,-0.34959633031985304,-0.11111111111111116,0.540478165148682,0.36562007591663304
A,TEMPORAL_MARKET,seg_1440_240_price_change_pct,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.44201086294444436,0.431243565,-1.8612827424,-0.5428634027,0.988644411,3.6017121295,1.5214091134981633,10,0,0.13359699064,0.15228505914999999,-1.4065220618,-0.236053705975,0.7252154851,1.0883140618,0.7596681363767057,-0.27895850585000004,-0.2494511017991537,-0.0888888888888889,0.6276619567174462,0.4566791992488745
A,TEMPORAL_MARKET,seg_1440_240_price_close,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,67844.12222222221,64677.3,60181.9,64183.8,73604.3,77625.4,6421.261654024421,10,0,67861.04000000001,64244.3,59995.5,63027.8,74374.47499999999,80306.9,7469.718911593809,-433.0,0.0023099531092890756,-0.11111111111111116,0.8302432210317128,0.8588034305857793
A,TEMPORAL_MARKET,seg_1440_240_price_open,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,67575.76666666666,64391.2,61323.3,63908.2,72956.9,78049.1,6705.588459449326,10,0,67784.40000000001,63864.100000000006,60087.0,62807.025,74576.225,80291.1,7598.22427530129,-527.0999999999913,0.0277102683679677,-0.06666666666666665,0.7688458009040541,0.8278418736791047
A,TEMPORAL_MARKET,seg_1440_240_rows_expected,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,0.0,10,0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,0.0,0.0,,0.0,1.0,1.0
A,TEMPORAL_MARKET,seg_1440_240_rows_used,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,0.0,10,0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,0.0,0.0,,0.0,1.0,1.0
A,TEMPORAL_MARKET,seg_1440_240_total_qty,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,124049.95044444445,102049.887,61570.122,77899.403,125276.18,324346.901,82674.04100021713,10,0,100132.42850000001,94705.93950000001,41435.621,79275.57925000001,119411.875,191498.826,42537.17544687294,-7343.947499999995,-0.35361012723736795,-0.11111111111111116,0.8471723551393122,0.45925600421446605
A,TEMPORAL_MARKET,seg_15_5_delta,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,373.1227777777778,182.059,1.295,63.11,383.646,1199.022,446.9616020296871,10,0,106.00340000000003,58.447,-635.1,-303.25624999999997,302.91175000000004,1627.258,646.6280180949304,-123.612,-0.4543578610556899,-0.33333333333333337,0.34910607732031745,0.5294153268404027
A,TEMPORAL_MARKET,seg_15_5_delta_pct,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.14687821612222224,0.139690084,0.0016647363,0.0722515226,0.1913125991,0.3038684777,0.09777871090872432,10,0,0.07024478212999999,0.1097357732,-0.429832857,-0.09818928467500002,0.2284412459,0.4920305794,0.26230179300031653,-0.029954310799999995,-0.3618555224447471,-0.1333333333333333,0.36451300584303925,0.3278183399703387
A,TEMPORAL_MARKET,seg_15_5_directional_delta,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,283.04966666666667,77.238,-342.219,1.295,383.646,1199.022,516.0097904812466,10,0,406.102,377.15250000000003,-61.181,45.063250000000004,535.7635,1627.258,497.3629356855793,299.91450000000003,0.23219492727436414,0.22222222222222232,0.6334943032189924,0.6398668275892534
A,TEMPORAL_MARKET,seg_15_5_directional_delta_pct,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,0.1087014281888889,0.139690084,-0.10859129,0.0016647363,0.1913125991,0.3038684777,0.14330923704713416,10,0,0.15321993075,0.1545005196,-0.2406349206,0.05492738632500001,0.250038084575,0.4920305794,0.21954495815845795,0.014810435600000005,0.2267165410186822,0.1333333333333333,0.5491137182077753,0.562957813217628
A,TEMPORAL_MARKET,seg_15_5_directional_price_change_pct,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,0.2221720953888889,0.1463416893,0.0296168612,0.1422640416,0.3455137694,0.4976799105,0.17363406687832653,10,0,0.32211552307,0.1648185746,0.0253057782,0.07320725554999999,0.4412456367,1.0621310083,0.3439129234393128,0.018476885299999996,0.3444818095260785,0.11111111111111116,0.5522514449849248,0.4514387147531663
A,TEMPORAL_MARKET,seg_15_5_high,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,67997.43333333333,64961.9,59998.4,63849.8,73366.4,78431.9,6702.951249263267,10,0,67787.45999999999,64567.05,60212.0,62980.4,74471.4,78957.7,7171.258691037283,-394.84999999999854,-0.02883926408738727,-0.0888888888888889,0.8281785745365936,0.9610006698559546
A,TEMPORAL_MARKET,seg_15_5_low,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,67741.63333333335,64877.7,59392.2,63735.1,72929.0,78272.4,6680.508882749875,10,0,67536.73,64298.05,59533.7,62634.649999999994,74320.77500000001,78820.9,7286.963867078737,-579.6499999999942,-0.02792885024075969,-0.06666666666666665,0.7867364074917896,0.9644855291398807
A,TEMPORAL_MARKET,seg_15_5_open_interest_change,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,-59.24555555555556,25.33,-744.64,-160.99,80.2,445.87,326.4309944732236,10,0,-27.986000000000008,18.33,-642.01,-27.057499999999997,63.739999999999995,249.39,234.5062216279607,-7.0,0.10606321652339715,0.022222222222222143,0.37645632074298263,0.7487547353655156
A,TEMPORAL_MARKET,seg_15_5_price_change_pct,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.13880973303333335,0.1438917026,-0.3455137694,0.0577968756,0.1612804223,0.4976799105,0.25298739971290957,10,0,-0.07097488149,0.010804514749999999,-1.0621310083,-0.30252271105,0.160556640875,0.7270666519,0.4774579276611795,-0.13308718785,-0.5160221440402007,-0.2222222222222222,0.22155901477589704,0.4712691608403658
A,TEMPORAL_MARKET,seg_15_5_price_close,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,67900.82222222222,64919.9,59444.2,63796.1,73289.9,78416.5,6773.78347948504,10,0,67649.41,64549.95,59541.7,62747.975,74435.72499999999,78957.6,7296.546217134363,-369.95000000000437,-0.03403862109111575,-0.0888888888888889,0.8122863682060278,0.96727377084465
A,TEMPORAL_MARKET,seg_15_5_price_open,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,67795.71111111112,64882.4,59650.3,63815.0,72943.3,78305.1,6635.987452603502,10,0,67685.11,64301.35,60180.9,62935.8,74345.57500000001,78837.7,7168.79625188218,-581.0500000000029,-0.015260174840615814,-0.06666666666666665,0.8000420691906717,0.9445886362925675
A,TEMPORAL_MARKET,seg_15_5_rows_expected,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10,0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,,0.0,1.0,1.0
A,TEMPORAL_MARKET,seg_15_5_rows_used,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10,0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,,0.0,1.0,1.0
A,TEMPORAL_MARKET,seg_15_5_total_qty,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,2140.0898888888887,951.631,552.924,777.901,3455.597,5414.493,1875.8686769813103,10,0,1993.9468000000002,1083.1689999999999,166.01,760.96825,3015.081,6039.616,1997.4863994289758,131.5379999999999,-0.07191381019336858,-0.06666666666666665,0.83023681833722,0.827697499627997
A,TEMPORAL_MARKET,seg_240_60_delta,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,-29.09311111111112,-24.298,-1377.9,-832.859,376.475,1441.344,929.9912339083425,10,0,-456.6816,-538.5975,-1679.365,-788.5127500000001,34.37675,729.28,683.3553992785567,-514.2995,-0.5049719984976769,-0.2222222222222222,0.6804484947913481,0.6752247646288072
A,TEMPORAL_MARKET,seg_240_60_delta_pct,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.004918844133333333,-0.0013128339,-0.0722706614,-0.0352742392,0.0619946916,0.0655583399,0.05188181967216121,10,0,-0.02360246192,-0.0330638486,-0.0759967264,-0.052605061475,0.008097753700000002,0.0374460417,0.03959490850644824,-0.0317510147,-0.5949881007097474,-0.3555555555555555,0.3784649768975953,0.7750814292119759
A,TEMPORAL_MARKET,seg_240_60_directional_delta,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,86.59022222222228,-24.298,-1377.9,-368.72,832.859,1441.344,925.9593973237673,10,0,407.60299999999995,538.5975,-1010.307,104.82675,760.02175,1679.365,717.0115602046533,562.8955,0.37304788690837687,0.1777777777777778,0.545278337920353,0.8019098769651959
A,TEMPORAL_MARKET,seg_240_60_directional_delta_pct,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,-0.0022134767555555524,-0.0013128339,-0.0722706614,-0.0365581177,0.0298992476,0.0655583399,0.05209060092077914,10,0,0.025531060220000002,0.0339500126,-0.0557511188,0.0204158907,0.041736677550000004,0.0759967264,0.03824224357665211,0.0352628465,0.5851715518967473,0.3555555555555556,0.12112372054514059,0.8181803193540852
A,TEMPORAL_MARKET,seg_240_60_directional_price_change_pct,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,0.10276733567777777,-0.0331859441,-0.9207355015,-0.4062883971,0.656405999,1.334786705,0.7026151576597824,10,0,-0.10637190378999999,-0.04218879735,-1.3031258833,-0.18701917307500002,0.066428460125,0.413387213,0.47417159665862196,-0.009002853249999998,-0.33703328705357194,-0.0444444444444444,0.23849531354463877,0.5057494021664206
A,TEMPORAL_MARKET,seg_240_60_high,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,68110.36666666667,65050.0,60249.7,64284.9,73662.3,78294.0,6596.213388755704,10,0,68056.40000000001,64393.55,60758.3,63406.65,74483.42499999999,80324.1,7334.090323959747,-656.4499999999971,-0.00736794784385801,-0.0888888888888889,0.8465821504905545,0.8735354481329449
A,TEMPORAL_MARKET,seg_240_60_low,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,67442.34444444446,64506.3,59210.4,63907.4,72861.3,77480.0,6521.846955830671,10,0,67451.52,64129.25,59552.6,62682.075,73843.925,79202.8,7262.631034549397,-377.0500000000029,0.0012658619447699468,-0.06666666666666665,0.8021878093685184,0.8967107500850323
A,TEMPORAL_MARKET,seg_240_60_open_interest_change,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,-200.75444444444446,-413.69,-636.42,-479.53,-214.78,1078.53,530.8086064936945,10,0,-53.82499999999999,76.11,-572.13,-357.03,152.1575,410.09,325.5095291061214,489.8,0.3231049468369772,0.3999999999999999,0.22519046205600074,0.5727397300212835
A,TEMPORAL_MARKET,seg_240_60_price_change_pct,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,-0.18647727785555557,-0.2464305246,-1.334786705,-0.4338571722,0.2698022481,0.7044086085,0.6829559492858293,10,0,-0.20734623040999994,-0.0757540252,-1.3031258833,-0.337690861975,0.066428460125,0.2002452047,0.4354784794028038,0.17067649940000001,-0.03524540690670632,0.022222222222222143,0.5743109669841509,0.7372374181361122
A,TEMPORAL_MARKET,seg_240_60_price_close,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,67727.93333333332,64851.5,59378.6,64205.1,72926.5,78172.2,6547.719012564603,10,0,67697.5,64204.65,59993.1,63134.975,74177.275,79260.4,7204.932111639449,-646.8499999999985,-0.004211029507397165,-0.11111111111111116,0.7898173387790591,0.9143588608677284
A,TEMPORAL_MARKET,seg_240_60_price_open,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,67844.05555555556,64677.0,60181.9,64183.8,73604.2,77625.4,6421.28238070697,10,0,67861.06999999999,64244.3,59995.6,63027.875,74374.575,80306.9,7469.696715849832,-432.6999999999971,0.002323153167863912,-0.11111111111111116,0.8302325786351976,0.8588076587909191
A,TEMPORAL_MARKET,seg_240_60_rows_expected,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,180.0,180.0,180.0,180.0,180.0,180.0,0.0,10,0,180.0,180.0,180.0,180.0,180.0,180.0,0.0,0.0,,0.0,1.0,1.0
A,TEMPORAL_MARKET,seg_240_60_rows_used,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,180.0,180.0,180.0,180.0,180.0,180.0,0.0,10,0,180.0,180.0,180.0,180.0,180.0,180.0,0.0,0.0,,0.0,1.0,1.0
A,TEMPORAL_MARKET,seg_240_60_total_qty,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,17413.171555555557,18508.054,5037.27,13624.293,22381.452,27855.517,6995.802382516285,10,0,17265.9652,12238.3165,2783.632,8995.282000000001,18336.049750000002,45154.615,14695.262658224201,-6269.737499999999,-0.011997884777528231,-0.28888888888888886,0.3519869200824435,0.5385347562033196
A,TEMPORAL_MARKET,seg_5_0_delta,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,500.27755555555564,334.952,-1754.066,5.1,1168.184,2640.394,1222.211303409839,10,0,-1.307899999999978,-78.59599999999999,-793.924,-532.77675,184.7925,1931.393,789.9027904032031,-413.548,-0.4713452096462092,-0.3555555555555555,0.10564176745406971,0.6201710790404281
A,TEMPORAL_MARKET,seg_5_0_delta_pct,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.16625102317777776,0.2380750629,-0.301611653,0.0071511701,0.3351369956,0.613613589,0.3060778286087484,10,0,-0.010447920480000006,-0.001908946099999989,-0.4638181554,-0.259200640975,0.23437316835,0.4877046557,0.31888337115876125,-0.239984009,-0.5393892770063824,-0.3111111111111111,0.38231130634670263,0.7325905448790673
A,TEMPORAL_MARKET,seg_5_0_directional_delta,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,959.6168888888889,965.037,5.1,312.961,1270.423,2640.394,859.8779923504329,10,0,543.4221,305.519,114.297,207.63475,706.1275,1931.393,543.9014497050097,-659.518,-0.5596852633560092,-0.33333333333333337,0.36993869663124335,0.6895230664965655
A,TEMPORAL_MARKET,seg_5_0_directional_delta_pct,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,0.2973467729777778,0.2883192211,0.0071511701,0.2380750629,0.3351369956,0.613613589,0.15909422958305633,10,0,0.2803252851,0.2603240346,0.1451770464,0.184156598725,0.3204613296,0.4877046557,0.12039212569940308,-0.027995186500000047,-0.11618409099836995,-0.1333333333333333,0.5456752558957004,0.5647961005090402
A,TEMPORAL_MARKET,seg_5_0_directional_price_change_pct,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,0.31364004932222217,0.2607444846,0.0556141999,0.0944240518,0.472284525,0.8333880065,0.2608711934907783,10,0,0.23579080342999997,0.24240044509999997,0.0428557454,0.095824772975,0.337314449625,0.4780380215,0.15270466130069688,-0.01834403950000002,-0.3530306189912102,-0.1777777777777778,0.6390974811545862,0.5343536783839928
A,TEMPORAL_MARKET,seg_5_0_high,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,68070.44444444444,65022.0,59444.4,63810.0,73722.5,78487.7,6875.950396329062,10,0,67736.23000000001,64719.45,59642.3,62767.5,74624.9,79037.6,7313.312102225336,-302.5500000000029,-0.044896147955794226,-0.0888888888888889,0.835975846306948,0.9618336974052217
A,TEMPORAL_MARKET,seg_5_0_low,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,67790.05555555555,64915.8,58940.0,63520.0,73276.4,78383.2,6866.4056793039645,10,0,67507.87,64549.899999999994,59302.8,62485.350000000006,74367.5,78928.0,7332.980391968877,-365.90000000000873,-0.03787295019250484,-0.0888888888888889,0.821097192006497,0.9545927556533917
A,TEMPORAL_MARKET,seg_5_0_open_interest_change,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,-251.45444444444442,-149.76,-1035.79,-283.61,-16.39,22.96,330.9310419525158,10,0,40.161,-8.97,-246.68,-48.7575,174.0175,300.41,167.35190656882946,140.79,1.0813104983265636,0.5777777777777777,0.07072892254071268,0.20179613830264928
A,TEMPORAL_MARKET,seg_5_0_price_change_pct,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.04027988885555555,0.0944240518,-0.8333880065,0.0556141999,0.2607444846,0.5026606631,0.42058868514560865,10,0,-0.08252967628999999,-0.0874758688,-0.4780380215,-0.268135600125,0.057241010775,0.4083600988,0.27843410897832266,-0.1818999206,-0.33275417553960523,-0.3555555555555555,0.0030759541188734364,0.6634474779765164
A,TEMPORAL_MARKET,seg_5_0_price_close,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,67944.71111111113,64981.2,58948.7,63637.6,73658.4,78482.8,6965.342487890393,10,0,67598.97,64695.85,59418.3,62534.4,74474.025,78997.7,7341.487541220025,-285.34999999999854,-0.04608107138714037,-0.06666666666666665,0.8392893411644002,0.9508953064990773
A,TEMPORAL_MARKET,seg_5_0_price_open,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,67900.78888888888,64919.9,59444.1,63796.1,73290.0,78416.4,6773.779856816363,10,0,67650.06000000001,64549.95,59548.0,62748.225000000006,74435.625,78957.7,7295.753266600447,-369.95000000000437,-0.0339482016159287,-0.0888888888888889,0.8123192497903731,0.9669358806165954
A,TEMPORAL_MARKET,seg_5_0_rows_expected,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,10,0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,,0.0,1.0,1.0
A,TEMPORAL_MARKET,seg_5_0_rows_used,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,10,0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,,0.0,1.0,1.0
A,TEMPORAL_MARKET,seg_5_0_total_qty,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,2888.720888888889,2509.655,713.17,999.448,4303.024,5815.644,2121.5472200981317,10,0,2332.4119,1540.5855000000001,234.357,770.38975,2677.5665,7472.937,2336.060994415383,-969.0695000000001,-0.237478315125696,-0.1777777777777778,0.4750331852214817,0.7048998560491146
A,TEMPORAL_MARKET,seg_60_15_delta,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,93.81033333333338,-74.729,-997.996,-262.54,337.299,1913.609,805.6376602117729,10,0,-182.60479999999995,27.7315,-2167.633,-69.3905,113.67,333.399,713.4852211129689,102.4605,-0.348221850748692,0.022222222222222143,0.3051827240309483,0.32622299780311975
A,TEMPORAL_MARKET,seg_60_15_delta_pct,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.007555870677777777,-0.0085269709,-0.1084098334,-0.0838593039,0.1040256776,0.1552855481,0.10570443182751305,10,0,0.010987880470000003,0.02179410235,-0.1219826207,-0.017880617,0.042321889675,0.1562124134,0.07473255757124563,0.03032107325,0.03617050332762665,0.11111111111111116,0.32042213376698236,0.947879541966274
A,TEMPORAL_MARKET,seg_60_15_directional_delta,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,178.08322222222222,-74.729,-997.996,-133.543,441.421,1913.609,789.477439341964,10,0,-248.07499999999996,-65.9965,-2167.633,-114.70575,6.497249999999999,237.088,691.1812369093619,8.732500000000002,-0.5507966579078547,-0.1333333333333333,0.21080102406411533,0.30262454419512497
A,TEMPORAL_MARKET,seg_60_15_directional_delta_pct,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,0.029304520655555555,-0.0085269709,-0.0868683662,-0.0683784459,0.1084098334,0.1552855481,0.10134868124539512,10,0,-0.001453011930000004,-0.014775053,-0.1219826207,-0.03955488015,0.03067612795,0.1562124134,0.07560924339861477,-0.0062480821,-0.331390528843508,-0.11111111111111116,0.3972605445229874,0.8704465738700258
A,TEMPORAL_MARKET,seg_60_15_directional_price_change_pct,direction_sign_only,NEGATIVE,TP1_REACHED,9,10,9,0,0.12486674565555557,0.1700090697,-0.4574038458,-0.1104060816,0.2745139073,0.6071197169,0.3451516821407939,10,0,0.03348324653,0.0448015729,-0.5333054085,-0.0552613567,0.24966881902500002,0.4246706774,0.2925117444694213,-0.12520749679999998,-0.27418359981968804,-0.1333333333333333,0.7921910644246098,0.7734611449310322
A,TEMPORAL_MARKET,seg_60_15_high,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,67947.38888888889,64898.0,59694.0,64204.8,73099.8,78450.0,6651.074365928494,10,0,67841.64,64381.15,60313.0,63155.35,74445.5,79316.4,7194.630660152054,-516.8499999999985,-0.014546631045670678,-0.0888888888888889,0.787854900067758,0.9243007990867582
A,TEMPORAL_MARKET,seg_60_15_low,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,67514.55555555556,64772.3,59252.6,63641.3,72436.0,77950.0,6514.078776602089,10,0,67513.03,64153.95,59749.0,62927.7,74038.575,78713.8,7158.931873315864,-618.3500000000058,-0.0002123331099354423,-0.06666666666666665,0.7915398202211794,0.935245514151234
A,TEMPORAL_MARKET,seg_60_15_open_interest_change,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,102.01444444444445,-22.64,-245.63,-105.57,68.32,720.1,342.9334125639813,10,0,-8.723000000000004,-8.265,-430.26,-56.45,111.24,413.78,241.05378759152947,14.375,-0.3604830883222989,-0.022222222222222254,0.5754808357548084,0.5732205570430126
A,TEMPORAL_MARKET,seg_60_15_price_change_pct,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,0.09159655207777778,0.1700090697,-0.6071197169,-0.1104060816,0.2745139073,0.5847161197,0.35669550246667087,10,0,-0.01348640525,0.00669675635,-0.5333054085,-0.10791031065000001,0.23940756130000002,0.325871684,0.2942902068422166,-0.16331231335,-0.30870946264025245,-0.15555555555555556,0.9023118621159245,0.7208854324694669
A,TEMPORAL_MARKET,seg_60_15_price_close,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,67795.7,64882.5,59650.2,63815.0,72943.2,78305.2,6636.0157242505065,10,0,67685.05999999998,64301.25,60180.7,62935.700000000004,74345.55,78837.7,7168.851674540042,-581.25,-0.015265445418968777,-0.06666666666666665,0.8000280459427598,0.9445993485342019
A,TEMPORAL_MARKET,seg_60_15_price_open,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,67727.91111111111,64851.5,59378.6,64204.8,72926.5,78172.3,6547.762011642689,10,0,67697.52,64204.600000000006,59993.1,63134.975,74177.35,79260.4,7204.957660574187,-646.8999999999942,-0.004205166971590503,-0.11111111111111116,0.789839142394638,0.9143638905934075
A,TEMPORAL_MARKET,seg_60_15_rows_expected,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,45.0,45.0,45.0,45.0,45.0,45.0,0.0,10,0,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,,0.0,1.0,1.0
A,TEMPORAL_MARKET,seg_60_15_rows_used,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,45.0,45.0,45.0,45.0,45.0,45.0,0.0,10,0,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,,0.0,1.0,1.0
A,TEMPORAL_MARKET,seg_60_15_total_qty,frozen_raw,NEGATIVE,TP1_REACHED,9,10,9,0,6470.816777777778,4243.385,1537.303,3130.72,8763.839,14595.184,4625.504777931966,10,0,5200.9457999999995,3427.7165,473.617,2036.3825,7126.94225,17770.015,5150.114997754145,-815.6685000000002,-0.24703770354888335,-0.2222222222222222,0.5940168100678169,0.7549479955306301
