"target_ts","Timestamp","minutes_from_target","Close","VWAP","BuyQty","SellQty","OpenInterest","FundingRate","LiqBuyQty","LiqSellQty","IsSynthetic","delta_1m","vol_1m","price_minus_vwap"
"2026-03-23 12:25:00","2026-03-23 12:28:00","3","70231.90","70255.34","61.424000","70.029000","86647.22","0.00000545","0.000000","0.000000","0","-8.605","131.453","-23.44"
"2026-03-23 12:25:00","2026-03-23 12:29:00","4","70338.90","70269.32","67.061000","57.681000","86645.78","0.00000545","0.000000","0.000000","0","9.38","124.742","69.58"
"2026-03-23 12:25:00","2026-03-23 12:30:00","5","70311.70","70338.85","98.133000","55.613000","86699.98","0.00000574","0.009000","0.000000","0","42.52","153.746","-27.15"
"2026-03-23 12:25:00","2026-03-23 12:31:00","6","70285.30","70264.65","93.584000","73.014000","86722.10","0.00000648","0.000000","0.000000","0","20.57","166.598","20.65"
"2026-03-23 12:25:00","2026-03-23 12:32:00","7","70185.20","70197.84","81.224000","125.512000","86725.07","0.00000603","0.000000","0.089000","0","-44.288","206.736","-12.64"
"2026-03-23 12:25:00","2026-03-23 12:33:00","8","70208.40","70200.38","69.622000","106.647000","86674.10","0.00000603","0.000000","0.000000","0","-37.025","176.269","8.02"
"2026-03-23 12:25:00","2026-03-23 12:34:00","9","70273.00","70270.67","143.359000","133.673000","86631.73","0.00000552","0.009000","0.000000","0","9.686","277.032","2.33"
"2026-03-23 12:25:00","2026-03-23 12:35:00","10","70277.80","70310.29","134.718000","112.450000","86644.16","0.00000640","0.021000","0.000000","0","22.268","247.168","-32.49"
"2026-03-23 12:25:00","2026-03-23 12:36:00","11","70366.80","70309.66","93.741000","59.125000","86642.14","0.00000640","0.000000","0.000000","0","34.616","152.866","57.14"
"2026-03-23 12:25:00","2026-03-23 12:37:00","12","70388.80","70360.03","127.236000","119.983000","86685.43","0.00000644","0.002000","0.000000","0","7.253","247.219","28.77"
"2026-03-23 12:25:00","2026-03-23 12:38:00","13","70396.70","70459.33","424.774000","295.192000","86660.28","0.00000735","0.369000","0.000000","0","129.582","719.966","-62.63"
"2026-03-23 12:25:00","2026-03-23 12:39:00","14","70349.20","70351.98","108.180000","111.787000","86625.89","0.00000827","0.000000","0.000000","0","-3.607","219.967","-2.78"
"2026-03-23 12:25:00","2026-03-23 12:40:00","15","70309.30","70332.10","41.405000","73.228000","86634.38","0.00000827","0.000000","0.000000","0","-31.823","114.633","-22.8"
"2026-03-23 12:25:00","2026-03-23 12:41:00","16","70312.50","70300.43","64.311000","105.471000","86654.58","0.00000673","0.000000","0.000000","0","-41.16","169.782","12.07"
"2026-03-23 12:25:00","2026-03-23 12:42:00","17","70441.80","70516.42","366.964000","304.218000","86644.98","0.00000560","0.873000","0.000000","0","62.746","671.182","-74.62"
"2026-03-23 12:25:00","2026-03-23 12:43:00","18","70693.00","70660.11","551.525000","250.008000","86606.41","0.00000560","1.304000","0.000000","0","301.517","801.533","32.89"
"2026-03-23 12:25:00","2026-03-23 12:44:00","19","70690.50","70655.17","127.745000","140.422000","86584.28","0.00000680","0.000000","0.000000","0","-12.677","268.167","35.33"
"2026-03-23 12:25:00","2026-03-23 12:45:00","20","70680.50","70687.61","131.495000","86.428000","86625.00","0.00000670","0.010000","0.000000","0","45.067","217.923","-7.11"
"2026-03-23 12:25:00","2026-03-23 12:46:00","21","70650.00","70674.69","215.046000","115.942000","86679.11","0.00000692","0.037000","0.000000","0","99.104","330.988","-24.69"
"2026-03-23 12:25:00","2026-03-23 12:47:00","22","70755.30","70702.69","99.829000","113.912000","86691.96","0.00000692","0.091000","0.000000","0","-14.083","213.741","52.61"
