target_ts,Timestamp,minutes_from_target,Close,VWAP,BuyQty,SellQty,OpenInterest,FundingRate,LiqBuyQty,LiqSellQty,IsSynthetic,delta_1m,vol_1m,price_minus_vwap
2026-04-04 01:20:00,2026-04-04 01:19:00,-1,66840.20,66834.43,8.887000,11.892000,90411.25,0.00003454,0.000000,0.000000,0,-3.005000,20.779000,5.770000
2026-04-04 01:20:00,2026-04-04 01:20:00,0,66840.10,66837.63,7.538000,9.680000,90409.07,0.00003451,0.000000,0.000000,0,-2.142000,17.218000,2.470000
2026-04-04 01:20:00,2026-04-04 01:21:00,1,66840.90,66842.06,7.135000,4.308000,90413.28,0.00003451,0.000000,0.000000,0,2.827000,11.443000,-1.160000
2026-04-04 01:20:00,2026-04-04 01:22:00,2,66828.80,66833.43,3.470000,8.298000,90414.33,0.00003462,0.000000,0.000000,0,-4.828000,11.768000,-4.630000
2026-04-04 01:20:00,2026-04-04 01:23:00,3,66828.90,66828.85,3.235000,3.454000,90417.74,0.00003476,0.000000,0.000000,0,-0.219000,6.689000,0.050000
2026-04-04 01:20:00,2026-04-04 01:24:00,4,66816.50,66817.51,11.647000,13.742000,90419.57,0.00003483,0.000000,0.000000,0,-2.095000,25.389000,-1.010000
2026-04-04 01:20:00,2026-04-04 01:25:00,5,66848.30,66827.86,32.014000,11.491000,90416.62,0.00003483,0.000000,0.000000,0,20.523000,43.505000,20.440000
2026-04-04 01:20:00,2026-04-04 01:26:00,6,66820.40,66837.22,6.562000,40.004000,90406.24,0.00003476,0.000000,0.039000,0,-33.442000,46.566000,-16.820000
2026-04-04 01:20:00,2026-04-04 01:27:00,7,66836.20,66825.20,7.645000,9.223000,90411.46,0.00003470,0.000000,0.000000,0,-1.578000,16.868000,11.000000
2026-04-04 01:20:00,2026-04-04 01:28:00,8,66833.30,66830.45,5.704000,6.196000,90416.54,0.00003470,0.000000,0.000000,0,-0.492000,11.900000,2.850000
2026-04-04 01:20:00,2026-04-04 01:29:00,9,66840.00,66835.91,6.619000,4.720000,90415.83,0.00003440,0.000000,0.000000,0,1.899000,11.339000,4.090000
2026-04-04 01:20:00,2026-04-04 01:30:00,10,66811.40,66822.81,3.196000,51.103000,90411.88,0.00003423,0.000000,0.000000,0,-47.907000,54.299000,-11.410000
2026-04-04 01:20:00,2026-04-04 01:31:00,11,66820.60,66808.76,40.493000,19.635000,90424.36,0.00003425,0.000000,0.000000,0,20.858000,60.128000,11.840000
2026-04-04 01:20:00,2026-04-04 01:32:00,12,66821.70,66826.24,4.951000,9.154000,90422.08,0.00003425,0.000000,0.000000,0,-4.203000,14.105000,-4.540000
2026-04-04 01:20:00,2026-04-04 01:33:00,13,66809.20,66812.03,2.602000,12.081000,90416.71,0.00003413,0.000000,0.000000,0,-9.479000,14.683000,-2.830000
2026-04-04 01:20:00,2026-04-04 01:34:00,14,66812.40,66810.48,6.206000,2.312000,90424.43,0.00003398,0.000000,0.000000,0,3.894000,8.518000,1.920000
2026-04-04 01:20:00,2026-04-04 01:35:00,15,66817.50,66810.52,8.077000,3.124000,90423.54,0.00003398,0.000000,0.000000,0,4.953000,11.201000,6.980000
2026-04-04 01:20:00,2026-04-04 01:36:00,16,66823.00,66822.19,14.681000,7.640000,90424.61,0.00003362,0.000000,0.000000,0,7.041000,22.321000,0.810000
2026-04-04 01:20:00,2026-04-04 01:37:00,17,66821.30,66819.25,4.264000,3.930000,90432.24,0.00003342,0.000000,0.000000,0,0.334000,8.194000,2.050000
2026-04-04 01:20:00,2026-04-04 01:38:00,18,66837.10,66829.41,13.808000,1.943000,90427.33,0.00003342,0.000000,0.000000,0,11.865000,15.751000,7.690000
2026-04-04 01:20:00,2026-04-04 01:39:00,19,66830.40,66834.90,1.879000,6.149000,90427.18,0.00003341,0.000000,0.000000,0,-4.270000,8.028000,-4.500000
2026-04-04 01:20:00,2026-04-04 01:40:00,20,66816.40,66825.82,4.037000,14.763000,90428.31,0.00003373,0.000000,0.000000,0,-10.726000,18.800000,-9.420000
2026-04-04 01:20:00,2026-04-04 01:41:00,21,66828.40,66829.63,14.862000,10.676000,90437.01,0.00003362,0.000000,0.000000,0,4.186000,25.538000,-1.230000
2026-04-04 01:20:00,2026-04-04 01:42:00,22,66820.30,66824.02,3.723000,8.622000,90441.00,0.00003362,0.000000,0.000000,0,-4.899000,12.345000,-3.720000
2026-04-04 01:20:00,2026-04-04 01:43:00,23,66820.30,66820.27,1.810000,0.793000,90440.29,0.00003362,0.000000,0.000000,0,1.017000,2.603000,0.030000
2026-04-04 01:20:00,2026-04-04 01:44:00,24,66817.90,66818.39,0.802000,3.057000,90439.07,0.00003334,0.000000,0.000000,0,-2.255000,3.859000,-0.490000
2026-04-04 01:20:00,2026-04-04 01:45:00,25,66798.20,66805.21,10.877000,50.100000,90442.08,0.00003334,0.000000,0.000000,0,-39.223000,60.977000,-7.010000
2026-04-04 01:20:00,2026-04-04 01:46:00,26,66798.10,66798.17,5.243000,1.865000,90442.21,0.00003309,0.000000,0.000000,0,3.378000,7.108000,-0.070000
2026-04-04 01:20:00,2026-04-04 01:47:00,27,66815.60,66804.03,24.716000,2.570000,90445.09,0.00003255,0.000000,0.000000,0,22.146000,27.286000,11.570000
2026-04-04 01:20:00,2026-04-04 01:48:00,28,66821.50,66819.06,15.385000,0.499000,90447.76,0.00003250,0.000000,0.000000,0,14.886000,15.884000,2.440000
2026-04-04 01:20:00,2026-04-04 01:49:00,29,66807.40,66812.68,2.579000,9.544000,90446.95,0.00003250,0.000000,0.000000,0,-6.965000,12.123000,-5.280000
2026-04-04 01:20:00,2026-04-04 01:50:00,30,66807.50,66807.46,1.428000,0.986000,90446.97,0.00003255,0.000000,0.000000,0,0.442000,2.414000,0.040000
2026-04-04 01:26:00,2026-04-04 00:56:00,-30,66864.70,66868.09,2.157000,13.566000,90371.64,0.00003371,0.000000,0.000000,0,-11.409000,15.723000,-3.390000
2026-04-04 01:26:00,2026-04-04 00:57:00,-29,66863.10,66863.57,6.328000,6.748000,90379.29,0.00003371,0.000000,0.000000,0,-0.420000,13.076000,-0.470000
2026-04-04 01:26:00,2026-04-04 00:58:00,-28,66855.00,66858.01,3.501000,4.414000,90379.56,0.00003377,0.000000,0.000000,0,-0.913000,7.915000,-3.010000
2026-04-04 01:26:00,2026-04-04 00:59:00,-27,66855.90,66855.20,4.017000,6.585000,90383.87,0.00003382,0.000000,0.000000,0,-2.568000,10.602000,0.700000
2026-04-04 01:26:00,2026-04-04 01:00:00,-26,66863.40,66858.39,27.305000,9.275000,90382.86,0.00003376,0.000000,0.000000,0,18.030000,36.580000,5.010000
2026-04-04 01:26:00,2026-04-04 01:01:00,-25,66863.40,66863.39,12.054000,1.050000,90402.29,0.00003376,0.000000,0.000000,0,11.004000,13.104000,0.010000
2026-04-04 01:26:00,2026-04-04 01:02:00,-24,66851.30,66857.53,8.679000,21.184000,90403.49,0.00003381,0.000000,0.002000,0,-12.505000,29.863000,-6.230000
2026-04-04 01:26:00,2026-04-04 01:03:00,-23,66839.20,66840.63,11.773000,26.951000,90396.79,0.00003364,0.000000,0.000000,0,-15.178000,38.724000,-1.430000
2026-04-04 01:26:00,2026-04-04 01:04:00,-22,66847.10,66843.55,14.871000,2.403000,90402.68,0.00003364,0.000000,0.000000,0,12.468000,17.274000,3.550000
2026-04-04 01:26:00,2026-04-04 01:05:00,-21,66856.40,66857.89,7.943000,17.984000,90398.77,0.00003323,0.000000,0.000000,0,-10.041000,25.927000,-1.490000
2026-04-04 01:26:00,2026-04-04 01:06:00,-20,66859.90,66859.48,9.499000,2.197000,90398.93,0.00003327,0.000000,0.000000,0,7.302000,11.696000,0.420000
2026-04-04 01:26:00,2026-04-04 01:07:00,-19,66881.50,66867.11,13.496000,2.185000,90402.12,0.00003327,0.000000,0.000000,0,11.311000,15.681000,14.390000
2026-04-04 01:26:00,2026-04-04 01:08:00,-18,66891.70,66891.50,9.289000,5.616000,90400.70,0.00003341,0.000000,0.000000,0,3.673000,14.905000,0.200000
2026-04-04 01:26:00,2026-04-04 01:09:00,-17,66878.50,66888.20,9.235000,6.756000,90399.26,0.00003385,0.000000,0.000000,0,2.479000,15.991000,-9.700000
2026-04-04 01:26:00,2026-04-04 01:10:00,-16,66884.20,66881.77,13.454000,1.749000,90400.84,0.00003431,0.000000,0.000000,0,11.705000,15.203000,2.430000
2026-04-04 01:26:00,2026-04-04 01:11:00,-15,66856.00,66878.81,6.074000,34.933000,90409.35,0.00003431,0.000000,0.000000,0,-28.859000,41.007000,-22.810000
2026-04-04 01:26:00,2026-04-04 01:12:00,-14,66861.30,66858.60,18.899000,16.945000,90397.85,0.00003446,0.012000,0.033000,0,1.954000,35.844000,2.700000
2026-04-04 01:26:00,2026-04-04 01:13:00,-13,66850.00,66858.07,6.633000,8.209000,90388.62,0.00003437,0.000000,0.000000,0,-1.576000,14.842000,-8.070000
2026-04-04 01:26:00,2026-04-04 01:14:00,-12,66846.10,66848.47,7.179000,4.011000,90392.90,0.00003437,0.007000,0.000000,0,3.168000,11.190000,-2.370000
2026-04-04 01:26:00,2026-04-04 01:15:00,-11,66819.90,66831.35,17.410000,50.318000,90397.42,0.00003438,0.000000,0.000000,0,-32.908000,67.728000,-11.450000
2026-04-04 01:26:00,2026-04-04 01:16:00,-10,66818.30,66822.66,21.653000,24.738000,90413.29,0.00003448,0.000000,0.016000,0,-3.085000,46.391000,-4.360000
2026-04-04 01:26:00,2026-04-04 01:17:00,-9,66821.20,66825.99,14.885000,11.310000,90411.80,0.00003437,0.000000,0.000000,0,3.575000,26.195000,-4.790000
2026-04-04 01:26:00,2026-04-04 01:18:00,-8,66840.80,66825.24,12.340000,3.288000,90410.33,0.00003437,0.000000,0.000000,0,9.052000,15.628000,15.560000
2026-04-04 01:26:00,2026-04-04 01:19:00,-7,66840.20,66834.43,8.887000,11.892000,90411.25,0.00003454,0.000000,0.000000,0,-3.005000,20.779000,5.770000
2026-04-04 01:26:00,2026-04-04 01:20:00,-6,66840.10,66837.63,7.538000,9.680000,90409.07,0.00003451,0.000000,0.000000,0,-2.142000,17.218000,2.470000
2026-04-04 01:26:00,2026-04-04 01:21:00,-5,66840.90,66842.06,7.135000,4.308000,90413.28,0.00003451,0.000000,0.000000,0,2.827000,11.443000,-1.160000
2026-04-04 01:26:00,2026-04-04 01:22:00,-4,66828.80,66833.43,3.470000,8.298000,90414.33,0.00003462,0.000000,0.000000,0,-4.828000,11.768000,-4.630000
2026-04-04 01:26:00,2026-04-04 01:23:00,-3,66828.90,66828.85,3.235000,3.454000,90417.74,0.00003476,0.000000,0.000000,0,-0.219000,6.689000,0.050000
2026-04-04 01:26:00,2026-04-04 01:24:00,-2,66816.50,66817.51,11.647000,13.742000,90419.57,0.00003483,0.000000,0.000000,0,-2.095000,25.389000,-1.010000
2026-04-04 01:26:00,2026-04-04 01:25:00,-1,66848.30,66827.86,32.014000,11.491000,90416.62,0.00003483,0.000000,0.000000,0,20.523000,43.505000,20.440000
2026-04-04 01:26:00,2026-04-04 01:26:00,0,66820.40,66837.22,6.562000,40.004000,90406.24,0.00003476,0.000000,0.039000,0,-33.442000,46.566000,-16.820000
2026-04-04 01:26:00,2026-04-04 01:27:00,1,66836.20,66825.20,7.645000,9.223000,90411.46,0.00003470,0.000000,0.000000,0,-1.578000,16.868000,11.000000
2026-04-04 01:26:00,2026-04-04 01:28:00,2,66833.30,66830.45,5.704000,6.196000,90416.54,0.00003470,0.000000,0.000000,0,-0.492000,11.900000,2.850000
2026-04-04 01:26:00,2026-04-04 01:29:00,3,66840.00,66835.91,6.619000,4.720000,90415.83,0.00003440,0.000000,0.000000,0,1.899000,11.339000,4.090000
2026-04-04 01:26:00,2026-04-04 01:30:00,4,66811.40,66822.81,3.196000,51.103000,90411.88,0.00003423,0.000000,0.000000,0,-47.907000,54.299000,-11.410000
2026-04-04 01:26:00,2026-04-04 01:31:00,5,66820.60,66808.76,40.493000,19.635000,90424.36,0.00003425,0.000000,0.000000,0,20.858000,60.128000,11.840000
2026-04-04 01:26:00,2026-04-04 01:32:00,6,66821.70,66826.24,4.951000,9.154000,90422.08,0.00003425,0.000000,0.000000,0,-4.203000,14.105000,-4.540000
2026-04-04 01:26:00,2026-04-04 01:33:00,7,66809.20,66812.03,2.602000,12.081000,90416.71,0.00003413,0.000000,0.000000,0,-9.479000,14.683000,-2.830000
2026-04-04 01:26:00,2026-04-04 01:34:00,8,66812.40,66810.48,6.206000,2.312000,90424.43,0.00003398,0.000000,0.000000,0,3.894000,8.518000,1.920000
2026-04-04 01:26:00,2026-04-04 01:35:00,9,66817.50,66810.52,8.077000,3.124000,90423.54,0.00003398,0.000000,0.000000,0,4.953000,11.201000,6.980000
2026-04-04 01:26:00,2026-04-04 01:36:00,10,66823.00,66822.19,14.681000,7.640000,90424.61,0.00003362,0.000000,0.000000,0,7.041000,22.321000,0.810000
2026-04-04 01:26:00,2026-04-04 01:37:00,11,66821.30,66819.25,4.264000,3.930000,90432.24,0.00003342,0.000000,0.000000,0,0.334000,8.194000,2.050000
2026-04-04 01:26:00,2026-04-04 01:38:00,12,66837.10,66829.41,13.808000,1.943000,90427.33,0.00003342,0.000000,0.000000,0,11.865000,15.751000,7.690000
2026-04-04 01:26:00,2026-04-04 01:39:00,13,66830.40,66834.90,1.879000,6.149000,90427.18,0.00003341,0.000000,0.000000,0,-4.270000,8.028000,-4.500000
2026-04-04 01:26:00,2026-04-04 01:40:00,14,66816.40,66825.82,4.037000,14.763000,90428.31,0.00003373,0.000000,0.000000,0,-10.726000,18.800000,-9.420000
2026-04-04 01:26:00,2026-04-04 01:41:00,15,66828.40,66829.63,14.862000,10.676000,90437.01,0.00003362,0.000000,0.000000,0,4.186000,25.538000,-1.230000
2026-04-04 01:26:00,2026-04-04 01:42:00,16,66820.30,66824.02,3.723000,8.622000,90441.00,0.00003362,0.000000,0.000000,0,-4.899000,12.345000,-3.720000
2026-04-04 01:26:00,2026-04-04 01:43:00,17,66820.30,66820.27,1.810000,0.793000,90440.29,0.00003362,0.000000,0.000000,0,1.017000,2.603000,0.030000
2026-04-04 01:26:00,2026-04-04 01:44:00,18,66817.90,66818.39,0.802000,3.057000,90439.07,0.00003334,0.000000,0.000000,0,-2.255000,3.859000,-0.490000
2026-04-04 01:26:00,2026-04-04 01:45:00,19,66798.20,66805.21,10.877000,50.100000,90442.08,0.00003334,0.000000,0.000000,0,-39.223000,60.977000,-7.010000
2026-04-04 01:26:00,2026-04-04 01:46:00,20,66798.10,66798.17,5.243000,1.865000,90442.21,0.00003309,0.000000,0.000000,0,3.378000,7.108000,-0.070000
2026-04-04 01:26:00,2026-04-04 01:47:00,21,66815.60,66804.03,24.716000,2.570000,90445.09,0.00003255,0.000000,0.000000,0,22.146000,27.286000,11.570000
2026-04-04 01:26:00,2026-04-04 01:48:00,22,66821.50,66819.06,15.385000,0.499000,90447.76,0.00003250,0.000000,0.000000,0,14.886000,15.884000,2.440000
2026-04-04 01:26:00,2026-04-04 01:49:00,23,66807.40,66812.68,2.579000,9.544000,90446.95,0.00003250,0.000000,0.000000,0,-6.965000,12.123000,-5.280000
2026-04-04 01:26:00,2026-04-04 01:50:00,24,66807.50,66807.46,1.428000,0.986000,90446.97,0.00003255,0.000000,0.000000,0,0.442000,2.414000,0.040000
2026-04-04 01:26:00,2026-04-04 01:51:00,25,66820.10,66813.94,8.191000,2.259000,90445.60,0.00003239,0.000000,0.000000,0,5.932000,10.450000,6.160000
2026-04-04 01:26:00,2026-04-04 01:52:00,26,66819.40,66820.34,9.620000,6.430000,90442.57,0.00003239,0.000000,0.000000,0,3.190000,16.050000,-0.940000
2026-04-04 01:26:00,2026-04-04 01:53:00,27,66819.30,66819.34,1.777000,2.199000,90444.23,0.00003238,0.000000,0.000000,0,-0.422000,3.976000,-0.040000
2026-04-04 01:26:00,2026-04-04 01:54:00,28,66819.40,66819.37,3.680000,1.242000,90444.18,0.00003231,0.000000,0.000000,0,2.438000,4.922000,0.030000
2026-04-04 01:26:00,2026-04-04 01:55:00,29,66819.40,66819.35,0.848000,0.810000,90443.36,0.00003224,0.000000,0.000000,0,0.038000,1.658000,0.050000
2026-04-04 01:26:00,2026-04-04 01:56:00,30,66807.40,66815.80,0.710000,6.747000,90443.62,0.00003224,0.000000,0.000000,0,-6.037000,7.457000,-8.400000
2026-04-04 06:55:00,2026-04-04 06:25:00,-30,66914.20,66914.12,3.490000,12.962000,90286.42,0.00005815,0.028000,0.000000,0,-9.472000,16.452000,0.080000
2026-04-04 06:55:00,2026-04-04 06:26:00,-29,66914.30,66914.81,7.588000,9.986000,90286.23,0.00005770,0.000000,0.000000,0,-2.398000,17.574000,-0.510000
2026-04-04 06:55:00,2026-04-04 06:27:00,-28,66902.60,66910.48,2.756000,13.635000,90287.88,0.00005722,0.000000,0.000000,0,-10.879000,16.391000,-7.880000
2026-04-04 06:55:00,2026-04-04 06:28:00,-27,66876.10,66885.07,2.338000,12.369000,90283.60,0.00005659,0.000000,0.000000,0,-10.031000,14.707000,-8.970000
2026-04-04 06:55:00,2026-04-04 06:29:00,-26,66882.40,66877.88,7.026000,3.053000,90285.53,0.00005659,0.000000,0.000000,0,3.973000,10.079000,4.520000
2026-04-04 06:55:00,2026-04-04 06:30:00,-25,66919.90,66899.65,22.265000,1.974000,90289.66,0.00005598,0.000000,0.000000,0,20.291000,24.239000,20.250000
2026-04-04 06:55:00,2026-04-04 06:31:00,-24,66913.10,66919.73,3.978000,15.631000,90286.84,0.00005595,0.000000,0.000000,0,-11.653000,19.609000,-6.630000
2026-04-04 06:55:00,2026-04-04 06:32:00,-23,66892.60,66902.80,1.132000,12.485000,90289.17,0.00005595,0.000000,0.000000,0,-11.353000,13.617000,-10.200000
2026-04-04 06:55:00,2026-04-04 06:33:00,-22,66906.60,66902.11,19.517000,2.498000,90284.43,0.00005575,0.000000,0.000000,0,17.019000,22.015000,4.490000
2026-04-04 06:55:00,2026-04-04 06:34:00,-21,66903.80,66905.89,0.574000,9.639000,90288.57,0.00005512,0.000000,0.000000,0,-9.065000,10.213000,-2.090000
2026-04-04 06:55:00,2026-04-04 06:35:00,-20,66912.70,66907.84,4.745000,3.494000,90288.48,0.00005488,0.000000,0.000000,0,1.251000,8.239000,4.860000
2026-04-04 06:55:00,2026-04-04 06:36:00,-19,66912.60,66912.65,2.137000,1.790000,90289.06,0.00005488,0.000000,0.000000,0,0.347000,3.927000,-0.050000
2026-04-04 06:55:00,2026-04-04 06:37:00,-18,66912.60,66912.67,7.370000,2.701000,90287.72,0.00005482,0.000000,0.000000,0,4.669000,10.071000,-0.070000
2026-04-04 06:55:00,2026-04-04 06:38:00,-17,66900.10,66904.25,1.164000,15.443000,90288.68,0.00005486,0.000000,0.000000,0,-14.279000,16.607000,-4.150000
2026-04-04 06:55:00,2026-04-04 06:39:00,-16,66907.70,66902.03,6.873000,5.907000,90284.83,0.00005486,0.000000,0.000000,0,0.966000,12.780000,5.670000
2026-04-04 06:55:00,2026-04-04 06:40:00,-15,66886.90,66898.11,1.601000,16.287000,90278.45,0.00005441,0.000000,0.000000,0,-14.686000,17.888000,-11.210000
2026-04-04 06:55:00,2026-04-04 06:41:00,-14,66886.90,66886.85,2.318000,2.000000,90276.90,0.00005388,0.000000,0.000000,0,0.318000,4.318000,0.050000
2026-04-04 06:55:00,2026-04-04 06:42:00,-13,66888.90,66887.12,5.280000,8.869000,90275.02,0.00005388,0.000000,0.000000,0,-3.589000,14.149000,1.780000
2026-04-04 06:55:00,2026-04-04 06:43:00,-12,66903.20,66896.10,6.320000,1.666000,90277.02,0.00005382,0.000000,0.000000,0,4.654000,7.986000,7.100000
2026-04-04 06:55:00,2026-04-04 06:44:00,-11,66910.00,66907.49,4.384000,0.954000,90277.38,0.00005373,0.000000,0.000000,0,3.430000,5.338000,2.510000
2026-04-04 06:55:00,2026-04-04 06:45:00,-10,66924.90,66914.72,10.152000,2.353000,90277.72,0.00005382,0.000000,0.000000,0,7.799000,12.505000,10.180000
2026-04-04 06:55:00,2026-04-04 06:46:00,-9,66939.90,66931.36,10.071000,1.402000,90284.20,0.00005382,0.000000,0.000000,0,8.669000,11.473000,8.540000
2026-04-04 06:55:00,2026-04-04 06:47:00,-8,66940.00,66939.51,26.653000,25.005000,90273.02,0.00005372,0.000000,0.000000,0,1.648000,51.658000,0.490000
2026-04-04 06:55:00,2026-04-04 06:48:00,-7,66938.10,66939.94,11.411000,7.886000,90272.73,0.00005370,0.000000,0.000000,0,3.525000,19.297000,-1.840000
2026-04-04 06:55:00,2026-04-04 06:49:00,-6,66938.00,66938.03,2.152000,4.102000,90279.37,0.00005370,0.000000,0.000000,0,-1.950000,6.254000,-0.030000
2026-04-04 06:55:00,2026-04-04 06:50:00,-5,66967.70,66957.75,129.746000,39.234000,90281.04,0.00005350,0.010000,0.000000,0,90.512000,168.980000,9.950000
2026-04-04 06:55:00,2026-04-04 06:51:00,-4,66963.60,66974.60,51.634000,29.484000,90230.38,0.00005304,0.043000,0.000000,0,22.150000,81.118000,-11.000000
2026-04-04 06:55:00,2026-04-04 06:52:00,-3,66955.00,66955.97,13.037000,8.537000,90224.25,0.00005280,0.000000,0.000000,0,4.500000,21.574000,-0.970000
2026-04-04 06:55:00,2026-04-04 06:53:00,-2,66974.70,66962.29,23.677000,3.623000,90225.02,0.00005280,0.013000,0.000000,0,20.054000,27.300000,12.410000
2026-04-04 06:55:00,2026-04-04 06:54:00,-1,66989.10,66992.15,193.943000,51.905000,90225.01,0.00005230,0.006000,0.000000,0,142.038000,245.848000,-3.050000
2026-04-04 06:55:00,2026-04-04 06:55:00,0,67014.70,67003.47,119.014000,49.187000,90127.57,0.00005231,0.274000,0.000000,0,69.827000,168.201000,11.230000
2026-04-04 06:55:00,2026-04-04 06:56:00,1,66996.50,67000.06,11.502000,43.523000,90099.94,0.00005231,0.000000,0.000000,0,-32.021000,55.025000,-3.560000
2026-04-04 06:55:00,2026-04-04 06:57:00,2,66993.30,66994.79,16.776000,11.264000,90104.51,0.00005242,0.000000,0.000000,0,5.512000,28.040000,-1.490000
2026-04-04 06:55:00,2026-04-04 06:58:00,3,67000.00,66996.32,14.883000,4.985000,90100.24,0.00005186,0.000000,0.000000,0,9.898000,19.868000,3.680000
2026-04-04 06:55:00,2026-04-04 06:59:00,4,66987.00,66994.24,5.284000,17.263000,90101.06,0.00005120,0.000000,0.000000,0,-11.979000,22.547000,-7.240000
