Timestamp,Trades,TotalQty,AvgSize,BuyQty,SellQty,AvgPrice,ClosePrice,HiPrice,LowPrice
2026-03-18 01:26:00,3420,13.891050,0.004062,9.728000,4.163050,73698.749539,73712,73712,73673
2026-03-18 01:27:00,3062,6.643740,0.002170,2.907930,3.735810,73741.259702,73733,73762,73712
2026-03-18 01:28:00,2439,11.797530,0.004837,8.231790,3.565740,73758.246728,73741,73785,73733
2026-03-18 01:29:00,1185,7.347620,0.006201,1.823720,5.523900,73730.480832,73720,73755,73720
2026-03-18 01:30:00,3368,8.109880,0.002408,5.425720,2.684160,73778.111136,73782,73806,73720
2026-03-18 01:31:00,2341,4.989840,0.002131,2.976640,2.013200,73744.627118,73751,73782,73732
2026-03-18 01:32:00,2894,6.538950,0.002259,1.950010,4.588940,73771.323448,73788,73803,73751
2026-03-18 01:33:00,3073,9.347310,0.003042,1.664000,7.683310,73722.567662,73705,73789,73700
2026-03-18 01:34:00,3259,5.975380,0.001834,2.100700,3.874680,73691.299229,73696,73726,73673
2026-03-18 01:35:00,2625,6.187030,0.002357,2.122180,4.064850,73720.437076,73708,73738,73696
2026-03-18 01:36:00,3129,4.008470,0.001281,1.292340,2.716130,73692.171111,73670,73721,73669
2026-03-18 01:37:00,1551,3.564270,0.002298,1.044650,2.519620,73671.875612,73659,73681,73659
2026-03-18 01:38:00,5440,34.442200,0.006331,7.212260,27.229940,73615.965327,73628,73680,73583
2026-03-18 01:39:00,5467,26.368150,0.004823,11.783000,14.585150,73597.724420,73635,73650,73546
2026-03-18 01:40:00,3493,12.560470,0.003596,6.036950,6.523520,73605.025663,73594,73635,73590
2026-03-18 01:41:00,2776,13.328130,0.004801,10.280870,3.047260,73638.093147,73653,73661,73586
2026-03-18 01:42:00,2699,24.523270,0.009086,21.659550,2.863720,73601.271726,73563,73653,73563
2026-03-18 01:43:00,3906,10.396740,0.002662,3.891100,6.505640,73576.387360,73607,73619,73535
2026-03-18 01:44:00,2123,2.830920,0.001333,1.919130,0.911790,73642.620363,73671,73671,73607
2026-03-18 01:45:00,2655,7.366890,0.002775,5.690110,1.676780,73695.723544,73721,73721,73671
2026-03-18 01:46:00,3440,44.569920,0.012956,39.752280,4.817640,73741.046719,73782,73782,73721
2026-03-18 01:47:00,3047,9.796490,0.003215,6.323600,3.472890,73790.718918,73806,73823,73770
2026-03-18 01:48:00,2298,6.226880,0.002710,3.749280,2.477600,73794.879543,73790,73823,73773
2026-03-18 01:49:00,1631,4.535220,0.002781,3.210180,1.325040,73785.671275,73813,73822,73774
2026-03-18 01:50:00,2131,9.123030,0.004281,6.277710,2.845320,73819.914258,73796,73833,73796
2026-03-18 01:51:00,1902,6.566580,0.003452,6.006470,0.560110,73824.520016,73839,73844,73794
2026-03-18 01:52:00,1920,3.513610,0.001830,2.497470,1.016140,73828.729700,73852,73852,73821
2026-03-18 01:53:00,1827,3.298270,0.001805,2.381570,0.916700,73865.154490,73855,73878,73852
2026-03-18 01:54:00,802,1.215620,0.001516,0.705100,0.510520,73862.729909,73862,73873,73855
2026-03-18 01:55:00,3216,95.382490,0.029659,2.364660,93.017830,73798.891610,73793,73869,73763
2026-03-18 01:56:00,1929,2.605680,0.001351,1.495000,1.110680,73819.793787,73831,73836,73793
2026-03-18 01:57:00,2447,13.040350,0.005329,11.948800,1.091550,73835.362908,73859,73883,73825
2026-03-18 01:58:00,1040,2.313130,0.002224,1.298070,1.015060,73862.181221,73853,73873,73853
2026-03-18 01:59:00,2084,3.475770,0.001668,1.214440,2.261330,73831.563854,73841,73853,73803
2026-03-18 02:00:00,1126,1.947860,0.001730,1.318730,0.629130,73851.804161,73868,73868,73841
2026-03-18 02:01:00,3474,7.361020,0.002119,2.332420,5.028600,73853.983965,73876,73889,73821
2026-03-18 02:02:00,3649,5.822030,0.001596,2.353860,3.468170,73900.171311,73892,73919,73867
2026-03-18 02:03:00,3384,7.037320,0.002080,6.039690,0.997630,73938.208491,73967,73967,73892
2026-03-18 02:04:00,3325,7.740500,0.002328,4.717220,3.023280,73956.067038,73958,73988,73931
2026-03-18 02:05:00,1477,5.165130,0.003497,1.677180,3.487950,73935.961643,73936,73958,73923
2026-03-18 02:06:00,2368,2.325210,0.000982,1.236270,1.088940,73975.829802,73974,73989,73936
2026-03-18 02:07:00,959,2.773180,0.002892,1.886800,0.886380,73968.575148,73971,73974,73957
2026-03-18 02:08:00,2638,5.215110,0.001977,1.220190,3.994920,73945.140024,73934,73971,73916
2026-03-18 02:09:00,3120,15.773010,0.005055,11.108590,4.664420,73886.066756,73891,73934,73862
2026-03-18 02:10:00,2481,53.064980,0.021389,51.446830,1.618150,73944.388390,73969,73974,73891
2026-03-18 02:11:00,1376,4.126640,0.002999,3.500550,0.626090,73963.836984,73951,73977,73951
2026-03-18 02:12:00,3075,4.432680,0.001442,1.705480,2.727200,73914.291017,73873,73951,73860
2026-03-18 02:13:00,2264,3.212560,0.001419,1.053900,2.158660,73859.775547,73857,73873,73844
2026-03-18 02:14:00,2828,6.134070,0.002169,2.872910,3.261160,73892.661309,73883,73908,73857
2026-03-18 02:15:00,1209,2.022560,0.001673,1.598210,0.424350,73888.360803,73908,73908,73882
2026-03-18 02:16:00,1846,4.150180,0.002248,2.274800,1.875380,73910.651271,73915,73915,73903
2026-03-18 02:17:00,1600,3.048700,0.001905,2.243540,0.805160,73920.003776,73934,73941,73915
2026-03-18 02:18:00,1843,2.393190,0.001299,0.900490,1.492700,73923.900588,73894,73948,73894
2026-03-18 02:19:00,2094,2.552950,0.001219,1.331730,1.221220,73880.961572,73895,73900,73856
2026-03-18 02:20:00,2387,2.543380,0.001066,1.478940,1.064440,73929.011539,73929,73951,73895
2026-03-18 02:21:00,2763,7.938310,0.002873,5.660310,2.278000,73948.882052,73985,73985,73919
2026-03-18 02:22:00,1976,3.799450,0.001923,3.007610,0.791840,73984.961507,73984,73993,73962
2026-03-18 02:23:00,902,1.388600,0.001539,0.512310,0.876290,73972.507974,73958,73986,73958
2026-03-18 02:24:00,1144,2.231010,0.001950,0.745920,1.485090,73973.093718,73981,73983,73958
2026-03-18 02:25:00,1922,8.768590,0.004562,3.112130,5.656460,73972.314249,73980,73981,73945
2026-03-18 02:26:00,3710,6.922580,0.001866,5.345330,1.577250,73996.284108,73997,74012,73966
2026-03-18 02:27:00,2039,4.847090,0.002377,1.265810,3.581280,73978.597436,73976,73997,73961
2026-03-18 02:28:00,1734,2.115910,0.001220,1.858970,0.256940,73989.888249,74020,74020,73976
2026-03-18 02:29:00,1106,4.081910,0.003691,3.370080,0.711830,74035.280797,74039,74049,74020
2026-03-18 02:30:00,1511,6.273970,0.004152,3.434420,2.839550,74034.105972,74020,74048,74020
2026-03-18 02:31:00,3414,9.970720,0.002921,6.907410,3.063310,74047.012512,74084,74086,74020
2026-03-18 02:32:00,3963,38.899300,0.009816,30.495240,8.404060,74147.239284,74161,74172,74084
2026-03-18 02:33:00,3403,12.198160,0.003585,9.928070,2.270090,74158.523083,74078,74182,74078
2026-03-18 02:34:00,2503,5.737170,0.002292,3.381930,2.355240,74097.145291,74118,74143,74062
2026-03-18 02:35:00,1686,4.254430,0.002523,2.687730,1.566700,74152.554264,74162,74169,74111
2026-03-18 02:36:00,1371,3.751700,0.002736,2.593760,1.157940,74139.780775,74120,74168,74120
2026-03-18 02:37:00,1464,3.221890,0.002201,1.679640,1.542250,74097.619859,74087,74120,74079
2026-03-18 02:38:00,3046,6.299040,0.002068,4.711600,1.587440,74109.206576,74160,74160,74078
2026-03-18 02:39:00,2532,7.345120,0.002901,5.594970,1.750150,74182.228366,74158,74201,74158
2026-03-18 02:40:00,2662,65.935080,0.024769,62.037650,3.897430,74162.020042,74170,74185,74137
2026-03-18 02:41:00,1881,4.605530,0.002448,3.543580,1.061950,74183.347378,74201,74210,74162
2026-03-18 02:42:00,2711,7.138900,0.002633,4.496160,2.642740,74181.534384,74162,74201,74152
2026-03-18 02:43:00,887,7.185990,0.008101,6.508530,0.677460,74162.856529,74173,74174,74160
2026-03-18 02:44:00,1002,2.170810,0.002166,1.754000,0.416810,74187.816833,74190,74195,74173
2026-03-18 02:45:00,1431,67.025650,0.046838,7.649340,59.376310,74168.848345,74142,74195,74142
2026-03-18 02:46:00,1890,6.879140,0.003640,5.930600,0.948540,74164.309885,74197,74197,74125
2026-03-18 02:47:00,1926,5.562360,0.002888,3.270010,2.292350,74202.146806,74207,74211,74185
2026-03-18 02:48:00,1871,7.036070,0.003761,3.953290,3.082780,74191.520490,74170,74207,74170
2026-03-18 02:49:00,1236,7.399070,0.005986,2.942430,4.456640,74166.618304,74166,74170,74156
2026-03-18 02:50:00,2090,7.197160,0.003444,3.352310,3.844850,74152.715612,74164,74167,74136
2026-03-18 02:51:00,1738,5.005680,0.002880,0.699550,4.306130,74147.117781,74128,74170,74125
2026-03-18 02:52:00,2606,10.325670,0.003962,2.373960,7.951710,74077.442467,74067,74128,74050
2026-03-18 02:53:00,1941,4.030090,0.002076,1.768670,2.261420,74069.073428,74050,74080,74050
2026-03-18 02:54:00,2118,5.939180,0.002804,1.211480,4.727700,74031.003000,74036,74050,74020
2026-03-18 02:55:00,1951,6.180260,0.003168,2.140170,4.040090,74022.293235,74029,74036,74011
2026-03-18 02:56:00,1892,11.923700,0.006302,11.000380,0.923320,74051.056611,74081,74081,74029
2026-03-18 02:57:00,515,1.585960,0.003080,1.071420,0.514540,74074.440305,74081,74081,74070
2026-03-18 02:58:00,692,3.367950,0.004867,2.140050,1.227900,74078.191980,74080,74081,74072
2026-03-18 02:59:00,1233,8.508680,0.006901,4.192110,4.316570,74080.019034,74087,74087,74065
2026-03-18 03:00:00,1160,5.786580,0.004988,2.623980,3.162600,74084.138327,74072,74087,74072
2026-03-18 03:01:00,1891,5.859280,0.003099,4.326380,1.532900,74069.521768,74098,74098,74052
2026-03-18 03:02:00,1959,10.987430,0.005609,3.587310,7.400120,74116.382773,74106,74125,74098
2026-03-18 03:03:00,575,1.563520,0.002719,1.299060,0.264460,74112.791747,74113,74117,74106
2026-03-18 03:04:00,882,1.364400,0.001547,0.633690,0.730710,74108.669108,74112,74113,74104
2026-03-18 03:05:00,2157,42.942950,0.019909,1.566520,41.376430,74082.871051,74060,74112,74053
2026-03-18 03:06:00,1149,1.555880,0.001354,1.104710,0.451170,74077.770221,74095,74095,74060
2026-03-18 03:07:00,2138,4.171470,0.001951,2.351450,1.820020,74108.792113,74101,74124,74094
2026-03-18 03:08:00,2300,7.665700,0.003333,6.111380,1.554320,74126.116802,74125,74144,74101
2026-03-18 03:09:00,719,5.015060,0.006975,3.565160,1.449900,74140.141861,74145,74148,74125
2026-03-18 03:10:00,3390,16.450570,0.004853,13.912310,2.538260,74188.331140,74246,74246,74145
2026-03-18 03:11:00,2297,9.503860,0.004138,2.550390,6.953470,74240.245880,74227,74255,74224
2026-03-18 03:12:00,1458,3.483480,0.002389,2.301590,1.181890,74217.088125,74206,74227,74206
2026-03-18 03:13:00,2411,11.351080,0.004708,9.335330,2.015750,74253.684378,74255,74265,74206
2026-03-18 03:14:00,2062,18.029860,0.008744,12.657010,5.372850,74260.362536,74275,74275,74247
2026-03-18 03:15:00,1864,15.325440,0.008222,12.467780,2.857660,74265.003784,74285,74288,74241
2026-03-18 03:16:00,1875,8.701020,0.004641,7.322080,1.378940,74285.307657,74290,74295,74257
2026-03-18 03:17:00,2767,7.538780,0.002725,5.778270,1.760510,74257.379878,74276,74299,74244
2026-03-18 03:18:00,2143,4.498560,0.002099,2.416920,2.081640,74286.829382,74287,74295,74265
2026-03-18 03:19:00,1442,3.455040,0.002396,0.606390,2.848650,74271.449312,74249,74287,74249
2026-03-18 03:20:00,2460,52.964150,0.021530,51.586040,1.378110,74269.180055,74277,74295,74240
2026-03-18 03:21:00,1660,17.327110,0.010438,6.141380,11.185730,74265.226998,74254,74285,74254
2026-03-18 03:22:00,1953,4.389770,0.002248,3.289670,1.100100,74251.313928,74273,74276,74241
2026-03-18 03:23:00,1949,3.265250,0.001675,1.552200,1.713050,74237.232058,74217,74273,74217
2026-03-18 03:24:00,1334,2.476500,0.001856,1.854040,0.622460,74218.274717,74241,74241,74206
2026-03-18 03:25:00,1347,3.187380,0.002366,1.207110,1.980270,74225.953879,74230,74247,74216
2026-03-18 03:26:00,1328,2.601440,0.001959,0.833510,1.767930,74209.353621,74206,74230,74200
2026-03-18 03:27:00,1154,4.431120,0.003840,1.821530,2.609590,74201.920747,74187,74206,74187
2026-03-18 03:28:00,1094,2.922100,0.002671,1.537590,1.384510,74189.689816,74182,74195,74182
2026-03-18 03:29:00,647,3.479490,0.005378,1.995860,1.483630,74192.385700,74186,74195,74182
2026-03-18 03:30:00,1614,43.221700,0.026779,40.908620,2.313080,74227.310795,74233,74249,74186
2026-03-18 03:31:00,1946,3.337090,0.001715,1.702050,1.635040,74219.963735,74212,74233,74211
2026-03-18 03:32:00,1895,4.446440,0.002346,1.207580,3.238860,74220.189999,74200,74232,74200
2026-03-18 03:33:00,2825,7.626500,0.002700,4.837800,2.788700,74240.534852,74273,74273,74200
2026-03-18 03:34:00,1600,5.801960,0.003626,3.902570,1.899390,74265.122144,74261,74273,74256
2026-03-18 03:35:00,6398,44.985510,0.007031,38.913180,6.072330,74331.159485,74319,74400,74256
2026-03-18 03:36:00,1536,2.645970,0.001723,1.699570,0.946400,74301.172565,74295,74319,74291
2026-03-18 03:37:00,2245,3.978300,0.001772,2.423240,1.555060,74266.116354,74273,74295,74247
2026-03-18 03:38:00,630,1.805810,0.002866,1.423780,0.382030,74269.215639,74274,74274,74266
2026-03-18 03:39:00,1318,3.745130,0.002842,1.572510,2.172620,74289.705226,74317,74317,74274
2026-03-18 03:40:00,2478,48.949100,0.019753,23.758060,25.191040,74328.493743,74313,74361,74307
2026-03-18 03:41:00,1410,4.470700,0.003171,2.245400,2.225300,74324.436695,74325,74331,74313
2026-03-18 03:42:00,1126,4.254230,0.003778,3.790800,0.463430,74344.914397,74356,74356,74325
2026-03-18 03:43:00,3301,13.672500,0.004142,11.904060,1.768440,74385.144964,74411,74413,74356
2026-03-18 03:44:00,1844,6.220220,0.003373,2.589360,3.630860,74384.977268,74372,74411,74363
2026-03-18 03:45:00,1742,6.896280,0.003959,4.659470,2.236810,74401.327329,74417,74417,74372
2026-03-18 03:46:00,3228,8.762010,0.002714,6.775450,1.986560,74437.720048,74445,74460,74417
2026-03-18 03:47:00,3182,6.030210,0.001895,2.496060,3.534150,74438.652667,74411,74476,74401
2026-03-18 03:48:00,2440,8.076290,0.003310,3.236390,4.839900,74387.767891,74395,74411,74369
2026-03-18 03:49:00,1315,4.021270,0.003058,2.518970,1.502300,74384.627605,74389,74395,74377
2026-03-18 03:50:00,707,1.929810,0.002730,1.230480,0.699330,74386.266148,74380,74389,74380
2026-03-18 03:51:00,2070,5.431690,0.002624,2.878930,2.552760,74390.412485,74372,74410,74372
2026-03-18 03:52:00,1185,4.094950,0.003456,3.950800,0.144150,74384.457487,74410,74410,74372
2026-03-18 03:53:00,2184,3.520910,0.001612,1.803290,1.717620,74420.726619,74404,74439,74404
2026-03-18 03:54:00,1338,4.411340,0.003297,0.545820,3.865520,74378.928938,74365,74404,74365
2026-03-18 03:55:00,1240,5.023700,0.004051,2.417450,2.606250,74365.233668,74357,74374,74354
2026-03-18 03:56:00,497,2.117840,0.004261,1.279060,0.838780,74361.453152,74365,74365,74357
2026-03-18 03:57:00,2165,4.122710,0.001904,2.448340,1.674370,74354.169734,74381,74381,74341
2026-03-18 03:58:00,907,1.661180,0.001832,1.070050,0.591130,74366.416786,74365,74381,74361
2026-03-18 03:59:00,1718,5.533430,0.003221,1.539240,3.994190,74342.617297,74327,74365,74327
2026-03-18 04:00:00,769,2.231460,0.002902,1.545010,0.686450,74332.077362,74339,74341,74327
2026-03-18 04:01:00,438,1.961090,0.004477,0.932730,1.028360,74343.038722,74344,74344,74339
2026-03-18 04:02:00,1094,1.983790,0.001813,0.501310,1.482480,74337.592593,74320,74344,74320
2026-03-18 04:03:00,1847,5.541740,0.003000,4.205890,1.335850,74329.590293,74336,74347,74320
2026-03-18 04:04:00,2201,5.433620,0.002469,4.901240,0.532380,74373.728185,74398,74400,74336
2026-03-18 04:05:00,1370,1.721930,0.001257,0.778940,0.942990,74376.307301,74360,74398,74360
2026-03-18 04:06:00,3436,22.770940,0.006627,5.481220,17.289720,74343.316054,74329,74387,74310
2026-03-18 04:07:00,718,3.963980,0.005521,2.365710,1.598270,74325.381916,74317,74330,74317
2026-03-18 04:08:00,2110,5.430070,0.002573,2.095650,3.334420,74279.237914,74274,74317,74260
2026-03-18 04:09:00,1786,5.595520,0.003133,3.399670,2.195850,74267.277049,74276,74286,74255
2026-03-18 04:10:00,342,1.409590,0.004122,1.032210,0.377380,74281.005551,74280,74285,74276
2026-03-18 04:11:00,1054,2.201100,0.002088,1.322760,0.878340,74287.630977,74280,74299,74280
2026-03-18 04:12:00,1271,2.083560,0.001639,1.464940,0.618620,74284.840432,74284,74299,74273
2026-03-18 04:13:00,1288,2.794970,0.002170,2.285790,0.509180,74295.852619,74315,74317,74280
2026-03-18 04:14:00,237,1.022390,0.004314,0.515680,0.506710,74314.106237,74314,74315,74314
2026-03-18 04:15:00,1526,34.648270,0.022705,2.545490,32.102780,74271.813358,74268,74314,74250
2026-03-18 04:16:00,948,2.025570,0.002137,1.035580,0.989990,74278.695020,74287,74287,74268
2026-03-18 04:17:00,1437,4.680910,0.003257,1.634140,3.046770,74284.981901,74275,74297,74270
2026-03-18 04:18:00,631,4.509150,0.007146,0.782520,3.726630,74271.960275,74269,74275,74266
2026-03-18 04:19:00,886,7.952270,0.008975,7.085090,0.867180,74275.054504,74283,74287,74269
2026-03-18 04:20:00,226,2.650470,0.011728,0.587390,2.063080,74286.430922,74287,74287,74283
2026-03-18 04:21:00,1921,5.231220,0.002723,3.288080,1.943140,74286.207167,74305,74309,74276
2026-03-18 04:22:00,346,1.710170,0.004943,0.957270,0.752900,74303.590450,74301,74305,74301
2026-03-18 04:23:00,1702,3.274490,0.001924,3.091290,0.183200,74330.997288,74378,74378,74301
2026-03-18 04:24:00,3230,6.729060,0.002083,5.500490,1.228570,74417.747233,74415,74455,74378
2026-03-18 04:25:00,5597,24.765580,0.004425,18.705290,6.060290,74490.411197,74502,74542,74415
2026-03-18 04:26:00,2837,8.204420,0.002892,6.240110,1.964310,74522.777935,74526,74556,74494
2026-03-18 04:27:00,5205,32.688520,0.006280,25.709940,6.978580,74543.695230,74603,74605,74485
2026-03-18 04:28:00,4481,10.533420,0.002351,6.794020,3.739400,74586.545313,74558,74625,74551
2026-03-18 04:29:00,1144,3.606590,0.003153,2.397640,1.208950,74544.947645,74540,74558,74529
2026-03-18 04:30:00,1348,6.307660,0.004679,2.911530,3.396130,74533.543143,74526,74544,74520
2026-03-18 04:31:00,1067,4.258410,0.003991,1.432820,2.825590,74536.047265,74530,74551,74526
