Timestamp,Trades,TotalQty,AvgSize,BuyQty,SellQty,AvgPrice,ClosePrice,HiPrice,LowPrice
2026-04-05 01:48:00,169,0.491760,0.002910,0.358510,0.133250,67278.869873,67278,67280,67278
2026-04-05 01:49:00,1510,3.808930,0.002522,2.839060,0.969870,67273.414910,67273,67284,67264
2026-04-05 01:50:00,673,1.176330,0.001748,0.991040,0.185290,67281.352823,67285,67288,67273
2026-04-05 01:51:00,1136,3.392790,0.002987,0.571150,2.821640,67277.164827,67264,67285,67261
2026-04-05 01:52:00,760,1.024950,0.001349,0.913960,0.110990,67274.940300,67287,67287,67264
2026-04-05 01:53:00,545,1.218410,0.002236,0.992770,0.225640,67290.641045,67296,67296,67287
2026-04-05 01:54:00,665,2.760850,0.004152,1.569590,1.191260,67300.251108,67302,67307,67296
2026-04-05 01:55:00,753,0.471390,0.000626,0.349050,0.122340,67305.342280,67307,67307,67302
2026-04-05 01:56:00,190,0.598710,0.003151,0.189740,0.408970,67306.993169,67307,67307,67307
2026-04-05 01:57:00,432,0.603840,0.001398,0.272240,0.331600,67305.116757,67300,67307,67300
2026-04-05 01:58:00,766,1.837840,0.002399,0.593770,1.244070,67301.946055,67307,67308,67300
2026-04-05 01:59:00,455,1.074970,0.002363,0.308800,0.766170,67305.350852,67303,67307,67303
2026-04-05 02:00:00,666,1.686380,0.002532,0.428230,1.258150,67301.746619,67300,67303,67300
2026-04-05 02:01:00,1363,2.510250,0.001842,1.875030,0.635220,67299.593798,67292,67307,67292
2026-04-05 02:02:00,860,2.411950,0.002805,1.832480,0.579470,67299.238513,67307,67307,67292
2026-04-05 02:03:00,777,0.925840,0.001192,0.561640,0.364200,67302.746984,67307,67307,67296
2026-04-05 02:04:00,985,1.259190,0.001278,0.697940,0.561250,67297.981804,67304,67307,67294
2026-04-05 02:05:00,596,0.839240,0.001408,0.295360,0.543880,67300.336417,67299,67304,67299
2026-04-05 02:06:00,600,1.703630,0.002839,0.277410,1.426220,67294.552540,67289,67299,67289
2026-04-05 02:07:00,821,1.344500,0.001638,0.433330,0.911170,67286.379759,67281,67289,67281
2026-04-05 02:08:00,462,0.901750,0.001952,0.240710,0.661040,67274.698684,67271,67281,67271
2026-04-05 02:09:00,174,0.708230,0.004070,0.278540,0.429690,67270.593933,67271,67271,67271
2026-04-05 02:10:00,503,1.397150,0.002778,0.875990,0.521160,67274.291023,67277,67277,67271
2026-04-05 02:11:00,955,2.549240,0.002669,0.415740,2.133500,67263.473876,67257,67277,67257
2026-04-05 02:12:00,701,0.629310,0.000898,0.196780,0.432530,67256.827370,67257,67257,67257
2026-04-05 02:13:00,1577,2.780820,0.001763,0.781630,1.999190,67245.665779,67253,67257,67241
2026-04-05 02:14:00,180,1.228310,0.006824,0.325560,0.902750,67257.129663,67257,67257,67253
2026-04-05 02:15:00,357,1.270250,0.003558,0.915520,0.354730,67257.377207,67257,67257,67257
2026-04-05 02:16:00,162,0.836250,0.005162,0.276540,0.559710,67257.373307,67257,67257,67257
2026-04-05 02:17:00,602,9.993290,0.016600,0.335640,9.657650,67248.266538,67248,67257,67243
2026-04-05 02:18:00,348,0.881940,0.002534,0.782220,0.099720,67250.439851,67253,67253,67248
2026-04-05 02:19:00,288,0.848890,0.002948,0.607240,0.241650,67255.317794,67257,67257,67253
2026-04-05 02:20:00,732,0.638810,0.000873,0.207370,0.431440,67256.632236,67256,67257,67256
2026-04-05 02:21:00,560,1.805350,0.003224,0.250070,1.555280,67254.624893,67252,67256,67252
2026-04-05 02:22:00,777,1.599000,0.002058,0.243730,1.355270,67248.991396,67244,67252,67244
2026-04-05 02:23:00,838,2.903640,0.003465,0.488090,2.415550,67242.533640,67240,67244,67239
2026-04-05 02:24:00,610,0.810690,0.001329,0.648030,0.162660,67242.034293,67246,67246,67240
2026-04-05 02:25:00,216,0.660330,0.003057,0.215980,0.444350,67246.138399,67246,67246,67246
2026-04-05 02:26:00,525,1.786510,0.003403,1.658280,0.128230,67247.564552,67250,67250,67246
2026-04-05 02:27:00,179,0.458200,0.002560,0.222330,0.235870,67249.943940,67249,67250,67249
2026-04-05 02:28:00,700,3.128610,0.004469,0.312280,2.816330,67241.598314,67233,67249,67233
2026-04-05 02:29:00,276,0.720400,0.002610,0.263160,0.457240,67233.483653,67233,67233,67233
2026-04-05 02:30:00,1334,65.353800,0.048991,60.590840,4.762960,67249.355544,67267,67274,67232
2026-04-05 02:31:00,3026,64.171000,0.021207,4.646610,59.524390,67236.981358,67239,67267,67232
2026-04-05 02:32:00,363,3.055880,0.008418,2.890210,0.165670,67240.871387,67241,67241,67239
2026-04-05 02:33:00,172,0.558330,0.003246,0.410330,0.148000,67241.167349,67241,67241,67241
2026-04-05 02:34:00,542,0.834060,0.001539,0.468780,0.365280,67247.740279,67253,67253,67241
2026-04-05 02:35:00,723,1.290520,0.001785,0.330610,0.959910,67247.665054,67241,67253,67241
2026-04-05 02:36:00,568,3.501850,0.006165,3.168860,0.332990,67243.921398,67243,67250,67241
2026-04-05 02:37:00,681,0.711610,0.001045,0.598670,0.112940,67247.092789,67248,67248,67243
2026-04-05 02:38:00,553,1.168050,0.002112,0.756710,0.411340,67248.106478,67248,67248,67248
2026-04-05 02:38:59,92,0.379670,0.004127,0.240460,0.139210,67248.106333,67248,67248,67248
2026-04-05 02:40:00,770,0.913220,0.001186,0.706050,0.207170,67252.619187,67260,67260,67248
2026-04-05 02:41:00,313,0.265820,0.000849,0.150840,0.114980,67259.945675,67260,67260,67260
2026-04-05 02:42:00,539,0.576760,0.001070,0.292570,0.284190,67259.945073,67260,67260,67260
2026-04-05 02:43:00,506,0.968280,0.001914,0.637760,0.330520,67262.712126,67264,67264,67260
2026-04-05 02:44:00,513,1.267710,0.002471,0.474290,0.793420,67265.426535,67271,67271,67264
2026-04-05 02:45:00,527,35.481280,0.067327,1.117110,34.364170,67260.368742,67248,67271,67248
2026-04-05 02:46:00,1317,34.069830,0.025869,32.549070,1.520760,67265.858314,67266,67273,67248
2026-04-05 02:47:00,533,1.503830,0.002821,0.546260,0.957570,67264.655430,67261,67266,67261
2026-04-05 02:48:00,941,2.954880,0.003140,0.359360,2.595520,67251.257573,67244,67261,67244
2026-04-05 02:49:00,427,0.631270,0.001478,0.464240,0.167030,67244.057354,67244,67244,67244
2026-04-05 02:50:00,133,2.586450,0.019447,2.410010,0.176440,67244.059318,67244,67244,67244
2026-04-05 02:51:00,268,2.445160,0.009124,0.262140,2.183020,67242.911386,67241,67244,67241
2026-04-05 02:52:00,185,0.752000,0.004065,0.522530,0.229470,67241.186949,67241,67241,67241
2026-04-05 02:53:00,959,9.794050,0.010213,0.251360,9.542690,67237.738104,67215,67241,67215
2026-04-05 02:54:00,644,8.420300,0.013075,0.336570,8.083730,67212.313285,67205,67215,67205
2026-04-05 02:55:00,1068,2.913290,0.002728,2.566550,0.346740,67208.973493,67216,67216,67205
2026-04-05 02:56:00,106,0.788930,0.007443,0.233190,0.555740,67215.582956,67216,67216,67216
2026-04-05 02:57:00,313,1.201970,0.003840,0.289240,0.912730,67215.232435,67215,67216,67215
2026-04-05 02:58:00,1837,20.192960,0.010992,1.113190,19.079770,67199.160140,67172,67215,67168
2026-04-05 02:59:00,1200,26.804510,0.022337,1.456510,25.348000,67174.536444,67173,67178,67169
2026-04-05 03:00:00,1403,86.094900,0.061365,53.135230,32.959670,67208.863988,67225,67225,67173
2026-04-05 03:01:00,658,3.410360,0.005183,1.349200,2.061160,67220.377401,67218,67225,67218
2026-04-05 03:02:00,1443,2.714020,0.001881,1.893390,0.820630,67220.915333,67226,67226,67218
2026-04-05 03:03:00,731,5.679210,0.007769,0.557430,5.121780,67229.532165,67228,67230,67226
2026-04-05 03:04:00,1363,3.593820,0.002637,0.451270,3.142550,67211.522919,67200,67228,67200
2026-04-05 03:05:00,1495,4.323140,0.002892,0.763140,3.560000,67173.972778,67166,67200,67160
2026-04-05 03:06:00,334,2.788150,0.008348,1.412200,1.375950,67166.347998,67169,67169,67166
2026-04-05 03:07:00,81,0.587300,0.007251,0.315440,0.271860,67169.215371,67169,67169,67169
2026-04-05 03:08:00,2514,19.417530,0.007724,5.511320,13.906210,67142.310854,67127,67169,67120
2026-04-05 03:09:00,1252,3.503200,0.002798,2.145380,1.357820,67138.102898,67144,67147,67127
2026-04-05 03:10:00,397,0.724700,0.001825,0.556140,0.168560,67147.007998,67149,67149,67144
2026-04-05 03:11:00,450,1.176230,0.002614,0.582170,0.594060,67149.415268,67151,67151,67149
2026-04-05 03:12:00,778,3.173540,0.004079,2.170050,1.003490,67159.597745,67163,67163,67151
2026-04-05 03:13:00,2209,6.548270,0.002964,3.968610,2.579660,67188.360847,67203,67205,67163
2026-04-05 03:14:00,580,1.685210,0.002906,0.342910,1.342300,67200.124769,67198,67203,67198
2026-04-05 03:15:00,851,1.701950,0.002000,0.392290,1.309660,67194.635045,67190,67198,67190
2026-04-05 03:16:00,505,0.650520,0.001288,0.209000,0.441520,67180.170228,67176,67190,67176
2026-04-05 03:17:00,1475,3.314740,0.002247,2.960940,0.353800,67173.835310,67176,67181,67171
2026-04-05 03:18:00,661,0.788720,0.001193,0.390650,0.398070,67172.160343,67168,67176,67168
2026-04-05 03:19:00,216,0.367120,0.001700,0.180680,0.186440,67168.084922,67168,67168,67168
2026-04-05 03:20:00,295,0.439300,0.001489,0.209810,0.229490,67167.073281,67163,67168,67163
2026-04-05 03:21:00,454,0.887990,0.001956,0.553800,0.334190,67167.630123,67168,67168,67163
2026-04-05 03:22:00,563,1.054110,0.001872,0.908740,0.145370,67170.557118,67175,67175,67168
2026-04-05 03:23:00,604,1.068910,0.001770,0.289340,0.779570,67173.087528,67164,67175,67164
2026-04-05 03:24:00,438,2.307570,0.005268,0.339100,1.968470,67160.748679,67155,67164,67155
2026-04-05 03:25:00,999,3.120910,0.003124,1.735150,1.385760,67144.395925,67147,67155,67137
2026-04-05 03:26:00,299,10.895100,0.036438,0.747110,10.147990,67143.847991,67143,67147,67140
2026-04-05 03:27:00,739,0.863940,0.001169,0.348640,0.515300,67133.918506,67128,67143,67128
2026-04-05 03:28:00,895,2.162250,0.002416,1.990390,0.171860,67133.767784,67148,67148,67128
2026-04-05 03:29:00,213,0.770170,0.003616,0.667610,0.102560,67150.873545,67155,67155,67148
2026-04-05 03:30:00,734,41.117020,0.056018,1.430720,39.686300,67146.282327,67130,67155,67130
2026-04-05 03:31:00,447,1.428430,0.003196,0.506140,0.922290,67128.189839,67128,67130,67128
2026-04-05 03:32:00,467,0.596690,0.001278,0.395150,0.201540,67128.006622,67128,67128,67128
2026-04-05 03:33:00,1600,14.914090,0.009321,0.588130,14.325960,67111.207711,67105,67128,67100
2026-04-05 03:34:00,2313,39.610800,0.017125,2.830310,36.780490,67091.434386,67122,67122,67080
2026-04-05 03:35:00,559,2.050460,0.003668,0.744110,1.306350,67124.537704,67119,67127,67119
2026-04-05 03:36:00,770,1.811710,0.002353,0.299230,1.512480,67105.399007,67096,67119,67096
2026-04-05 03:37:00,910,18.119890,0.019912,0.600670,17.519220,67090.165065,67090,67101,67085
2026-04-05 03:38:00,1029,4.955700,0.004816,2.805530,2.150170,67100.019306,67108,67108,67090
2026-04-05 03:39:00,232,1.454420,0.006269,0.303830,1.150590,67108.402089,67108,67108,67108
2026-04-05 03:40:00,878,1.624180,0.001850,0.375720,1.248460,67101.275003,67088,67108,67088
2026-04-05 03:41:00,1008,13.614580,0.013507,1.516640,12.097940,67085.648333,67084,67090,67083
2026-04-05 03:42:00,359,1.718100,0.004786,0.341470,1.376630,67083.671987,67084,67084,67084
2026-04-05 03:43:00,292,1.102850,0.003777,0.287730,0.815120,67083.568990,67083,67084,67083
2026-04-05 03:44:00,753,1.231960,0.001636,1.054910,0.177050,67097.658783,67108,67108,67083
2026-04-05 03:45:00,1182,51.583500,0.043641,11.482630,40.100870,67090.662331,67087,67108,67080
2026-04-05 03:46:00,756,3.355310,0.004438,3.152890,0.202420,67097.777031,67106,67106,67087
2026-04-05 03:47:00,175,0.702740,0.004016,0.315900,0.386840,67105.814495,67106,67106,67106
2026-04-05 03:48:00,651,3.533070,0.005427,1.709720,1.823350,67098.840872,67100,67106,67094
2026-04-05 03:49:00,246,0.656190,0.002667,0.431190,0.225000,67099.796571,67100,67100,67100
2026-04-05 03:50:00,802,2.963580,0.003695,2.826800,0.136780,67102.159794,67107,67107,67100
2026-04-05 03:51:00,378,1.443460,0.003819,0.923880,0.519580,67111.728163,67115,67115,67107
2026-04-05 03:52:00,646,1.152310,0.001784,0.310620,0.841690,67114.766414,67112,67115,67112
2026-04-05 03:53:00,875,1.631310,0.001864,1.016830,0.614480,67112.187248,67115,67115,67112
2026-04-05 03:54:00,615,3.986850,0.006483,2.482520,1.504330,67118.911050,67115,67120,67115
2026-04-05 03:55:00,673,0.849590,0.001262,0.345530,0.504060,67109.296642,67106,67115,67106
2026-04-05 03:56:00,156,0.452540,0.002901,0.343350,0.109190,67105.807587,67106,67106,67106
2026-04-05 03:57:00,129,0.461510,0.003578,0.257330,0.204180,67105.805576,67106,67106,67106
2026-04-05 03:58:00,675,8.114590,0.012022,7.640670,0.473920,67105.799765,67106,67106,67106
2026-04-05 03:59:00,537,11.401930,0.021233,11.273880,0.128050,67105.857764,67107,67107,67106
2026-04-05 04:00:00,1741,42.207150,0.024243,5.336020,36.871130,67095.622363,67085,67110,67082
2026-04-05 04:01:00,2286,51.014500,0.022316,47.380410,3.634090,67075.340886,67091,67091,67068
2026-04-05 04:02:00,675,1.399950,0.002074,0.382650,1.017300,67079.657415,67072,67091,67072
2026-04-05 04:03:00,8296,71.224120,0.008585,25.029910,46.194210,67013.356947,67010,67072,66956
2026-04-05 04:04:00,781,2.249840,0.002881,1.866230,0.383610,67017.179826,67025,67025,67010
2026-04-05 04:05:00,1399,5.123410,0.003662,2.270680,2.852730,67039.431000,67043,67049,67025
2026-04-05 04:06:00,325,0.822310,0.002530,0.378900,0.443410,67044.619970,67047,67047,67043
2026-04-05 04:07:00,1391,1.414140,0.001017,0.519590,0.894550,67024.467291,67019,67047,67013
2026-04-05 04:08:00,508,1.855670,0.003653,0.406650,1.449020,67016.035790,67017,67019,67012
2026-04-05 04:09:00,454,0.769510,0.001695,0.307450,0.462060,67017.538181,67019,67019,67017
2026-04-05 04:10:00,760,1.243700,0.001636,0.582530,0.661170,67021.374582,67015,67027,67015
2026-04-05 04:11:00,849,2.035980,0.002398,0.223040,1.812940,67004.913172,66995,67015,66995
2026-04-05 04:12:00,671,2.089330,0.003114,1.944170,0.145160,67000.847264,67006,67006,66995
2026-04-05 04:13:00,941,1.860070,0.001977,0.573180,1.286890,67002.697192,67006,67006,66996
2026-04-05 04:14:00,511,1.201660,0.002352,0.483290,0.718370,67002.134446,66995,67006,66995
2026-04-05 04:15:00,761,7.317520,0.009616,6.139610,1.177910,66993.340213,66998,66998,66989
2026-04-05 04:16:00,1213,1.830590,0.001509,1.124780,0.705810,66998.506828,67008,67008,66992
2026-04-05 04:17:00,716,1.447650,0.002022,0.947680,0.499970,67020.161022,67028,67028,67008
2026-04-05 04:18:00,377,0.660580,0.001752,0.453120,0.207460,67028.029591,67029,67029,67028
2026-04-05 04:19:00,1321,3.908370,0.002959,3.548300,0.360070,67037.146010,67048,67048,67029
2026-04-05 04:20:00,1008,9.184040,0.009111,8.636710,0.547330,67059.180542,67079,67079,67048
2026-04-05 04:21:00,1249,1.334870,0.001069,0.396510,0.938360,67071.716882,67071,67079,67067
2026-04-05 04:22:00,572,0.983660,0.001720,0.816490,0.167170,67075.670170,67085,67085,67071
2026-04-05 04:23:00,857,10.571510,0.012335,10.125490,0.446020,67093.799267,67109,67109,67085
2026-04-05 04:24:00,784,1.531320,0.001953,0.448510,1.082810,67111.001626,67110,67112,67109
2026-04-05 04:25:00,780,1.069700,0.001371,0.680780,0.388920,67108.514695,67108,67110,67103
2026-04-05 04:26:00,879,0.947930,0.001078,0.668100,0.279830,67111.654048,67107,67117,67107
2026-04-05 04:27:00,530,1.603600,0.003026,0.867260,0.736340,67113.059461,67119,67119,67107
2026-04-05 04:28:00,2787,16.738160,0.006006,13.423250,3.314910,67128.888593,67129,67159,67106
2026-04-05 04:29:00,758,1.651870,0.002179,1.253520,0.398350,67129.589371,67126,67132,67126
2026-04-05 04:30:00,468,0.810900,0.001733,0.563700,0.247200,67130.532297,67130,67132,67126
2026-04-05 04:31:00,1646,2.049040,0.001245,1.438140,0.610900,67132.083255,67147,67147,67118
2026-04-05 04:32:00,1110,1.494270,0.001346,0.810080,0.684190,67165.309619,67160,67171,67147
2026-04-05 04:33:00,786,3.471870,0.004417,0.371150,3.100720,67157.783189,67160,67160,67154
2026-04-05 04:34:00,136,0.466740,0.003432,0.371690,0.095050,67159.997964,67160,67160,67160
2026-04-05 04:35:00,628,1.117460,0.001779,0.293010,0.824450,67153.428647,67149,67160,67149
